,Actual,Predicted
88,-0.0012917991659684377,0.003209514
89,-0.0012917991659684377,0.0031557526
90,-0.0012917991659684377,0.0020493297
91,-0.01456357144057554,0.0022210705
92,0.01696644409736657,0.0022136061
93,0.019551592695126085,0.0021663315
94,-9.375940446764902e-05,0.00212741
95,-9.375940446764902e-05,0.0022336002
96,-9.375940446764902e-05,0.0022862954
97,0.004267092294277112,0.0022791568
98,0.011813060334667025,0.0022789494
99,0.03179511119233274,0.0022196488
100,-0.002236226297345858,0.0021227594
101,-0.019454041666137147,0.0022663013
102,-0.019454041666137147,0.0022925453
103,-0.019454041666137147,0.0022456557
104,0.005257135339038086,0.0022665977
105,0.0036380073797057395,0.0022208632
106,0.009379244010593599,0.0022124213
107,-0.008124974128655859,0.0022243585
108,-0.014618043950129018,0.0022360883
109,-0.014618043950129018,0.002254868
110,-0.014618043950129018,0.0022405018
111,0.004546919264234536,0.0022498323
112,-0.004754935613469457,0.0022542162
113,0.015389555288998474,0.0022716627
114,-0.005157658963055688,0.002213458
115,-0.00486607256607666,0.0022373027
116,-0.00486607256607666,0.0018375709
117,-0.00486607256607666,0.0017883116
118,0.023535313348936167,0.0018049881
119,0.0027682244702286795,0.0008135233
120,-0.025067909188226774,0.0003318904
121,0.008494709981074326,0.00029367965
122,0.02803188720035849,0.00029489413
123,0.02803188720035849,0.00033535602
124,0.02803188720035849,0.0004136436
125,0.00022024987980446347,0.00038313423
126,-0.011714976132664515,0.00020416583
127,0.011720140126690268,0.00017721097
128,0.013478396621842453,0.00015686153
129,0.02659827382902692,0.00018618605
130,0.02659827382902692,0.0002504334
131,0.02659827382902692,0.00029696757
132,-0.0014393992285595082,0.00029696757
133,-0.0023317827496675105,0.0003573346
134,-0.004037047771415035,0.00031349593
135,0.003882763413659184,0.0002718492
136,0.0048027830693041056,0.0002724416
137,0.0048027830693041056,0.00031011915
138,0.0048027830693041056,0.00038052764
139,0.01734274576205791,0.00032812858
140,-0.002286818492189436,0.00019776775
141,0.013418888589383,0.00018556401
142,0.0016448585513512278,0.0001874005
143,0.012316286797311957,0.00014625731
144,0.012316286797311957,0.00017863276
145,0.012316286797311957,0.00016006056
146,0.010017037417720014,0.00012226452
147,-0.023127899936891804,0.00022078305
148,-0.00012332088599802997,0.00019785661
149,0.022609547273033836,0.000615805
150,0.028380760075573747,0.0004511138
151,0.028380760075573747,0.0019327423
152,0.028380760075573747,0.0018851123
153,0.00656711181266644,0.0018851123
154,-0.0014368814671065198,0.0019522329
155,0.00042780228569963297,0.0019285955
156,0.008513459898718344,0.0019075944
157,0.002736767262427813,0.0019272328
158,0.002736767262427813,0.0019022034
159,0.002736767262427813,0.001866155
160,0.007918823884968448,0.001866155
161,-0.0009153197769392377,0.0018719606
162,0.00958161278996791,0.0023868282
163,-0.006919499565688011,0.0023724916
164,0.011879381133411037,0.0023939963
165,0.011879381133411037,0.0023645237
166,0.011879381133411037,0.002339198
167,0.0050421481316758575,0.0023347845
168,-0.003032579434564587,0.0023176637
169,-0.011641457498237254,0.0023273497
170,-0.004483461687391359,0.002340679
171,-0.0008778199416511993,0.0023499504
172,-0.0008778199416511993,0.0023043344
173,-0.0008778199416511993,0.0022708927
174,0.017533799425255264,0.0022708927
175,-0.0078086840487145695,0.0024075627
176,0.01343221791472235,0.0024716323
177,0.01343221791472235,0.0024074737
178,-0.0022028141218285537,0.0023995058
179,-0.0022028141218285537,0.0024283861
180,-0.0022028141218285537,0.0032829142
181,-0.011562222064275563,0.0023235288
182,-0.017830115149682635,0.0023176637
183,0.008826373216240333,0.002329364
184,0.014671045411761549,0.0022839257
185,0.01931622643035614,0.0022749507
186,0.01931622643035614,0.0022784162
187,0.01931622643035614,0.0022453002
188,-0.014000214910288652,0.0022341334
189,0.005844455034212829,0.0023846363
190,0.008529484709848541,0.0023730544
191,0.0025482906021294027,0.0023610285
192,0.013593176923375746,0.0023921006
193,0.013593176923375746,0.002370892
194,0.013593176923375746,0.0023259278
195,0.017117924474667538,0.002341775
196,0.0019652659117862284,0.00234139
197,-0.002389365435133503,0.0023759573
198,0.0010009336545687118,0.0023827998
199,-0.0020712684910906562,0.0023648792
200,-0.0020712684910906562,0.0023302822
201,-0.0020712684910906562,0.0023093403
202,0.01631834267864439,0.0023008983
203,0.00095069690840085,0.0023203297
204,0.00095069690840085,0.0022985584
205,0.019840305881976408,0.002306023
206,-0.00037942165685141024,0.0023102881
207,-0.00037942165685141024,0.0023747429
208,-0.00037942165685141024,0.0023486174
209,0.005935124067243386,0.0023107918
210,0.0073065339203246555,0.002272818
211,0.0073065339203246555,0.003038869
212,0.022816270298685666,0.0021513435
213,-0.009722005028647862,0.002181912
214,-0.009722005028647862,0.0022553417
215,-0.009722005028647862,0.0021984107
216,0.00796826087161595,0.0021474038
217,-0.00470312896898385,0.002258748
218,0.01608632355557077,0.0022729365
219,0.021240803285020437,0.0022460409
220,0.0022607622441981326,0.002202528
221,0.0022607622441981326,0.0022813783
222,0.0022607622441981326,0.002214465
223,0.021364351320554725,0.0022003658
224,-0.013503268040914703,0.0022598738
225,-0.0042855360164634985,0.002335288
226,0.012526505068274997,0.0023186116
227,0.011070942741217964,0.0022871247
228,0.011070942741217964,0.0022983511
229,0.011070942741217964,0.0022502765
230,0.011070942741217964,0.0022248323
231,-0.006776905405279941,0.0023051933
232,0.003569524268184456,0.002355371
233,0.004815875428859645,0.0023529716
234,-0.0028819284375069545,0.002348647
235,-0.0028819284375069545,0.0023745652
236,-0.0028819284375069545,0.0022987064
237,-0.02940530127437428,0.0022831853
238,0.028289380145191757,0.0022865916
239,0.020932362696667876,0.0016539521
240,-0.0014490852049727691,0.001546725
241,-0.04433876648723072,0.0020880736
242,-0.04433876648723072,0.0017697396
243,-0.04433876648723072,0.0025684328
244,-0.0027462655262753466,0.0025561699
245,0.03301367811485613,0.0027212757
246,0.0081543086326303,0.002551075
247,0.01169700634204575,0.0027586275
248,-0.015928168527372253,0.0027065247
249,-0.015928168527372253,0.0028414766
250,-0.015928168527372253,0.0028492964
251,0.004749554630115634,0.002835582
252,-0.006033277154959086,0.002462746
253,0.023747693932676478,0.0025020528
254,-0.007121038964818985,0.0023866503
255,0.00024625687457768434,0.0024976393
256,0.00024625687457768434,0.0024692034
257,0.00024625687457768434,0.0024046006
258,0.00024625687457768434,0.0024046006
259,-0.018310504034912814,0.002518907
260,0.014482746475800997,0.0025322954
261,-0.010258939874039861,0.0025116203
262,-0.02263504072728859,0.0025793037
263,-0.02263504072728859,0.0025914777
264,-0.02263504072728859,0.0024997424
265,-0.04750039359555564,0.0024997424
266,-0.03387216554065134,0.002542811
267,0.015863634960234692,0.0025099912
268,-0.06536817648861662,0.002396218
269,-0.0005849598535841891,0.0023080963
270,-0.0005849598535841891,0.0016322994
271,-0.0005849598535841891,0.0010944166
272,0.09310067722560575,-0.006602676
273,-0.03175931937074946,-0.0072874185
274,0.046384620569987996,-0.006237275
275,-0.03243707113317095,-0.006377707
276,-0.01328007589328803,-0.0060553444
277,-0.01328007589328803,-0.006059906
278,-0.01328007589328803,-0.0061973166
279,-0.07909213872018042,-0.006208987
280,0.07202165251323449,-0.0065596076
281,-0.034730485230336554,-0.0069357315
282,-0.09875467083910043,-0.0061419555
283,0.11980823171793992,-0.007121187
284,0.11980823171793992,-0.008058476
285,0.11980823171793992,-0.0074448525
286,-0.12864697141404255,-0.007388988
287,0.04397011695729514,-0.007245298
288,-0.02447993783714655,-0.006783333
289,-0.007662061469981718,-0.00623452
290,-0.06348557219840978,-0.0061702137
291,-0.06348557219840978,-0.006536563
292,-0.06348557219840978,-0.0064326534
293,-0.021244110817765914,-0.0064787134
294,0.10032534928387137,-0.006067015
295,-0.005508753392494171,-0.0071187583
296,0.052623011415310644,-0.006023828
297,-0.04140225687352594,-0.006319591
298,-0.04140225687352594,-0.0058852625
299,-0.04140225687352594,-0.006019385
300,0.028537986873132123,-0.0060310853
301,-0.0020407295257020563,-0.005976879
302,-0.052617077282487504,-0.0057961927
303,0.01668673561030105,-0.06181695
304,-0.014371451431351042,-0.06162557
305,-0.014371451431351042,-0.06172711
306,-0.014371451431351042,-0.06203087
307,0.08723749207822432,-0.062172186
308,-0.011582275293730541,-0.062222425
309,0.025594575630973854,-0.061241597
310,0.0072161314738008854,-0.061404716
311,0.0072161314738008854,-0.061327673
312,0.0072161314738008854,-0.061549354
313,0.0072161314738008854,-0.061779596
314,0.019627599470283356,-0.061806493
315,0.05050320437550933,-0.06153973
316,-0.009127339394174988,-0.06177332
317,0.007945719501430958,-0.061361443
318,-0.013568670597246448,-0.061362687
319,-0.013568670597246448,-0.061330754
320,-0.013568670597246448,-0.061615795
321,-0.020756731441913322,-0.06165765
322,-0.030910330208801788,-0.061507266
323,0.02880350703389198,-0.061454926
324,-0.003875407486133183,-0.0615655
325,0.028869590866852177,-0.061432295
326,0.028869590866852177,-0.061564997
327,0.028869590866852177,-0.061787922
328,0.0007067998754137192,-0.061895117
329,-0.016209358050586587,-0.061352883
330,0.03284513620112079,-0.061342366
331,0.021096165294727,-0.061424356
332,-0.016099376306175462,-0.06165501
333,-0.016099376306175462,-0.00094446656
334,-0.016099376306175462,-0.0010586545
335,0.014148832065688788,-0.0010683108
336,0.015008869757306633,-0.005162102
337,0.010317243445085155,-0.005213079
338,0.010344938821068028,-0.0051376056
339,0.021037723608294694,-0.0051206923
340,0.021037723608294694,-0.0052090213
341,0.021037723608294694,-0.005210443
342,0.015735347609024192,-0.0052359463
343,-0.011428217913530629,-0.00095326395
344,-0.012074127398752561,-0.0010971022
345,0.006143357749767012,-0.0010914446
346,-0.0059120099150939765,-0.0010842764
347,-0.0059120099150939765,-0.001113749
348,-0.0059120099150939765,-0.0012382745
349,0.02356114261937153,-0.0013023738
350,-0.005778509316639641,-0.001203796
351,0.01944815713049273,-0.0012450281
352,-0.007455427306498815,-0.0012128007
353,0.006438380150611294,-0.0012461536
354,0.006438380150611294,-0.0012605493
355,0.006438380150611294,-0.0013963308
356,0.006438380150611294,-0.0014301873
357,-0.006773499022137663,-0.00140575
358,0.004357020809233262,-0.0012326466
359,0.00044009488573481143,-0.001225508
360,-0.0009740872913242836,-0.0012743822
361,-0.0009740872913242836,-0.0012878301
362,-0.0009740872913242836,-0.0013657621
363,0.01229792194906663,-0.0015219225
364,0.004629472219169577,-0.003991254
365,0.005505031169627022,-0.0039363075
366,-0.008612205400893571,-0.003902066
367,0.028481026222848635,-0.003962996
368,0.028481026222848635,-0.003987492
369,0.028481026222848635,-0.004137047
370,0.005912523455612444,-0.0041527464
371,0.03157799129291622,-0.0039118114
372,0.025727483814968664,-0.003994068
373,-0.048010432824485125,-0.003965691
374,0.008633512688941424,-0.0038383224
375,0.008633512688941424,-0.0038817166
376,0.008633512688941424,-0.004021645
377,0.012367175199385298,-0.004082012
378,0.026502243445137644,-0.0039599747
379,-0.0013917394852905874,-0.0039492813
380,0.0003981815627232994,-0.003825911
381,-0.005714617417179689,-0.003909501
382,-0.005714617417179689,-0.00391584
383,-0.005714617417179689,-0.004054287
384,0.026163797064410056,-0.0040690675
385,0.021344772022667366,-0.003917676
386,-0.017652035363148917,-0.0039445125
387,0.01327555391090052,-0.0037805617
388,-0.03072579310465923,-0.0039062724
389,-0.03072579310465923,-0.0038393885
390,-0.03072579310465923,-0.0040087304
391,0.023046689902718565,-0.0040087304
392,0.008347613470773852,-0.0039706677
393,-0.001891441081901335,-0.0035317182
394,-9.8162475531812e-09,0.0018770257
395,-9.8162475531812e-09,0.0018524998
396,-9.8162475531812e-09,0.0017871564
397,-9.8162475531812e-09,0.0017512266
398,0.026750168896449558,0.0017379269
399,-0.0031028397894644504,0.0015814998
400,0.02329014262486105,0.0019010778
401,0.004300297124733583,0.00163381
402,0.0017493012205657802,0.0018283885
403,0.0017493012205657802,0.0018949166
404,0.0017493012205657802,0.001807032
405,-0.004613230074750677,0.0017702726
406,0.016548406834001574,0.0017694433
407,0.006877359265120558,0.0015986206
408,-0.012304932072184152,0.0017463984
409,-0.00202026160612541,0.001972997
410,-0.00202026160612541,0.0018976714
411,-0.00202026160612541,0.00180407
412,0.02107394975249475,0.00180407
413,-0.013801696824901264,0.0016800184
414,0.002809278792273878,0.001964318
415,-0.04551645681204677,0.0018554619
416,-0.0024772501202042847,0.0019088977
417,-0.0024772501202042847,0.0017525594
418,-0.0024772501202042847,0.0016782115
419,0.02370027115519137,0.0016559367
420,-0.016427603537476215,0.0016075365
421,0.019168389401981255,0.0019838975
422,0.012100174002476627,0.0017040407
423,0.1046886298819002,-3.205944e-05
424,0.1046886298819002,-0.0061135194
425,0.1046886298819002,0.0011807315
426,0.025197628322368007,0.0013051385
427,0.006678130282381739,0.0024669818
428,0.0036246780543663895,0.0032633645
429,0.034889262293717575,0.0033633346
430,-0.024494629715742813,0.0028795984
431,-0.024494629715742813,0.0033804553
432,-0.024494629715742813,0.0033915038
433,0.01453481970679339,0.0033413263
434,-0.029739867340391964,0.003154301
435,0.033234293259583866,0.003496835
436,0.017697542781868435,0.0031012504
437,-0.0008912381291594785,0.003157204
438,-0.0008912381291594785,0.0034144006
439,-0.0008912381291594785,0.0033374163
440,-0.002610809960104573,0.0033175112
441,0.00833277348856271,0.00344334
442,0.001254724009029938,0.0033880086
443,0.022189584662675378,0.0033805738
444,0.051532435636767994,0.003218815
445,0.051532435636767994,0.0020338676
446,0.051532435636767994,0.0022609993
447,0.011960275327859404,0.0022910347
448,-0.008203735631049931,0.002532947
449,0.01359904182652506,0.0031972807
450,-0.011954400436482219,0.0032005983
451,-0.0016198782936543087,0.0034126826
452,-0.0016198782936543087,0.0032904083
453,-0.0016198782936543087,0.003325331
454,-0.7415219305262555,0.0033286486
455,0.03983260550979194,-0.0033604512
456,-0.020718431847104923,0.0006191818
457,-0.08006088446512141,0.0012660983
458,0.0006618059972126685,0.001156946
459,0.0006618059972126685,0.00051029597
460,0.0006618059972126685,0.0013908905
461,0.0006618059972126685,0.0014386687
462,-0.06729497489750413,0.001340476
463,0.03988654484633184,0.0014299601
464,-0.03264574912653922,0.000639472
465,-0.0131289213439398,0.0018376006
466,-0.0131289213439398,0.0017423107
467,-0.0131289213439398,0.0018942651
468,0.029955368088272663,0.0019302838
469,0.0016037449878600768,0.0014197706
470,-0.029513594637575753,0.0006541342
471,-0.015963624532774924,0.0016918962
472,-0.03172013115425177,0.0017159779
473,-0.03172013115425177,0.0013631654
474,-0.03172013115425177,0.0014583961
475,0.030325715987645763,0.0015638459
476,0.015715857173305765,0.00060229795
477,-0.04194615258881737,0.0009850273
478,0.010268843183741827,0.0020217528
479,0.03751617611087372,0.0014407717
480,0.03751617611087372,0.0011626035
481,0.03751617611087372,0.0011626035
482,0.023868901931095636,0.0013089003
483,-0.007567837950194001,0.0016078326
484,0.015075812591233148,0.0024963063
485,0.008462127185800358,0.0019444131
486,-0.03228017016356531,0.0038463597
487,-0.03228017016356531,0.003812592
488,-0.03228017016356531,0.0037943753
489,0.03079099830415801,0.0038697897
490,-0.02866952251564215,0.0037397842
491,0.016967125373995025,0.0037995589
492,-0.0009558705466938385,0.003994819
493,0.01739585571835448,0.0042450842
494,0.01739585571835448,0.003951069
495,0.01739585571835448,0.0039464184
496,0.0635205642604727,0.003964635
497,-0.026527322209270728,0.0023407382
498,0.0007431741232286569,0.0031443485
499,-0.003960715168305024,0.0035358751
500,-0.014000511117518415,0.0040132725
501,-0.014000511117518415,0.004037028
502,-0.014000511117518415,0.004064013
503,-0.025541929618017038,0.004081074
504,0.013191934609938331,0.004054149
505,-0.005446342529183036,0.003773848
506,-0.00958329118294969,0.004210813
507,-0.006133898750909691,0.0041341544
508,-0.006133898750909691,0.004263212
509,-0.006133898750909691,0.004227134
510,8.692700568798593e-05,0.004173254
511,0.013472413235801233,0.0040004468
512,-0.046312187914082995,0.0040689595
513,0.037050360621347894,0.003928468
514,-0.0560180398324612,0.003820945
515,-0.0560180398324612,0.004066264
516,-0.0560180398324612,0.0034769892
517,-0.0008267538152400002,0.0030785906
518,0.015353506869136276,0.0034016934
519,0.04083665915652072,0.003384069
520,0.03549370276677264,0.0030088336
521,-0.002856424995024331,0.003127761
522,-0.002856424995024331,0.0034178959
523,-0.002856424995024331,0.0033169484
524,-0.01996799083049951,0.0032859652
525,-0.0030089420976294728,0.0033681628
526,0.030352670845554226,0.002981168
527,-0.002343305210905304,0.0029294798
528,0.00041941962109733055,0.0030708003
529,0.00041941962109733055,0.0031106698
530,0.00041941962109733055,0.0031106698
531,0.008720449510876964,0.0031106698
532,-0.007564431567051722,0.0030292128
533,-0.011391251251256165,0.003072548
534,0.005168184307940157,0.0030703559
535,-0.010957515004713713,0.0030645502
536,-0.010957515004713713,0.003071985
537,-0.010957515004713713,0.003071985
538,-0.029742622067628764,0.0031464812
539,0.011594192812594897,0.002955546
540,0.007467226342471265,0.0029495035
541,0.007467226342471265,0.003047459
542,0.004826331544070291,0.003325805
543,0.004826331544070291,0.0030649058
544,0.004826331544070291,0.0030449415
545,0.02109957167786928,0.0030449415
546,0.03082737255197295,0.0015973173
547,0.0029335081044366213,0.0023554005
548,-0.0011374751992617397,0.002594736
549,-0.005612485164357291,0.0026206246
550,-0.005612485164357291,0.003109722
551,-0.005612485164357291,0.0026253343
552,0.012269930365853995,0.0026787997
553,0.005090903841694902,0.0027175436
554,-0.020903679848598915,0.002745861
555,0.01198882970480859,0.0026910922
556,-0.006734814357930571,0.0027317614
557,-0.006734814357930571,0.002752792
558,-0.006734814357930571,0.002752792
559,-0.005146640054108492,0.002752792
560,0.05009032111794221,0.0027033552
561,-0.0005474007768501981,0.0021755435
562,0.00696346670681276,0.0026567322
563,-0.01588966158750302,0.002650275
564,-0.01588966158750302,0.0024607615
565,-0.01588966158750302,0.0027208906
566,0.012435362103676819,0.0024607615
567,0.028464468238704865,0.0025050445
568,-0.006976045525849832,0.002247522
569,0.007712278583654473,0.0026187287
570,0.007712278583654473,0.0026353756
571,0.007712278583654473,0.0026353756
572,0.007712278583654473,0.0026353756
573,0.03576570986586431,0.003133537
574,-0.013314791380616293,0.0023403533
575,-0.008526719994383872,0.002973911
576,-0.0077026714811822715,0.002597313
577,-0.0077026714811822715,0.00023337186
578,-0.0077026714811822715,0.00042934256
579,-0.0077026714811822715,4.895324e-05
580,-0.024719273278795327,4.895324e-05
581,0.012363798436965997,3.435022e-05
582,-0.0336615622002896,0.000102803715
583,0.03412321115610364,-3.0602348e-07
584,0.008631231893272247,-4.4233555e-05
585,0.008631231893272247,0.00039344226
586,0.008631231893272247,9.086657e-05
587,-0.023248782107358222,0.00015342553
588,-0.0013955605585545343,0.00024652347
589,0.016226696161755615,0.00026222246
590,-0.015127194557369217,0.00022217522
591,-0.013730518227589136,0.00027247122
592,-0.013730518227589136,0.00022051646
593,-0.013730518227589136,0.00022051646
594,-0.013730518227589136,0.00022051646
595,0.005427099047476289,7.1464994e-05
596,0.03285612548934501,9.874568e-05
597,0.03665833035275612,-5.788871e-05
598,0.016073645886136897,-0.00015033499
599,0.016073645886136897,-1.3487245e-05
600,0.016073645886136897,-1.3487245e-05
601,0.027683902946832522,-1.3487245e-05
602,0.0016792482107267513,-0.00025240798
603,-0.007683714218477418,6.334891e-05
604,-0.03498522344793303,-0.002272008
605,-0.03742066891177015,-0.0021221272
606,-0.03742066891177015,-0.0023787315
607,-0.03742066891177015,-0.0023787315
608,0.016520148664282152,-0.0030084976
