Date,Volume,Close,reportedEPS,surprise,Value,Headline_score,RSI,InsiderFlow,sentiment,Volume(t-1),Volume(t-2),Volume(t-3),Volume(t-4),Volume(t-5),Volume(t-6),Volume(t-7),Volume(t-8),Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7),Close(t-8),reportedEPS(t-1),reportedEPS(t-2),reportedEPS(t-3),reportedEPS(t-4),reportedEPS(t-5),reportedEPS(t-6),reportedEPS(t-7),reportedEPS(t-8),surprise(t-1),surprise(t-2),surprise(t-3),surprise(t-4),surprise(t-5),surprise(t-6),surprise(t-7),surprise(t-8),Value(t-1),Value(t-2),Value(t-3),Value(t-4),Value(t-5),Value(t-6),Value(t-7),Value(t-8),Headline_score(t-1),Headline_score(t-2),Headline_score(t-3),Headline_score(t-4),Headline_score(t-5),Headline_score(t-6),Headline_score(t-7),Headline_score(t-8),RSI(t-1),RSI(t-2),RSI(t-3),RSI(t-4),RSI(t-5),RSI(t-6),RSI(t-7),RSI(t-8),InsiderFlow(t-1),InsiderFlow(t-2),InsiderFlow(t-3),InsiderFlow(t-4),InsiderFlow(t-5),InsiderFlow(t-6),InsiderFlow(t-7),InsiderFlow(t-8),sentiment(t-1),sentiment(t-2),sentiment(t-3),sentiment(t-4),sentiment(t-5),sentiment(t-6),sentiment(t-7),sentiment(t-8)
2023-08-25,17356500.0,0.017521945846154408,-0.4,-32.93046586749116,100.0,-2.064430373138748e-05,27.102828310710905,0.07976408065,5.0,23448500.0,18022100.0,20764300.0,14549000.0,13153900.0,13153900.0,13153900.0,18033700.0,-0.025609761351680582,-0.02728356910712404,-0.04638007243466069,0.0231481251566259,0.017372331393193198,0.011596537629760501,0.005820743866327804,0.0011655278541875536,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-34.045848011248005,-35.198922160884486,-36.38499352707242,-37.59734952394397,-38.82686838096009,-40.06164077680793,-41.28665513650015,-42.48361764705882,91.0,91.0,99.0,100.0,60.0,64.0,95.0,96.0,-3.071419268962927e-05,-0.003266890288614377,0.5931265552426339,0.0014793134323554114,0.25057738113719097,0.4996754488420265,-0.2374067498361304,0.10352162439812673,24.271839718777457,14.084506287681023,14.367817984113046,15.576323804805824,13.078472043214916,10.731710042036596,8.522731584500306,6.887052126926633,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,6.0,3.0,2.0,-1.0,0.0,0.0,-4.0,-5.0
2023-08-26,17356500.0,0.019881371297425437,-0.4,-31.855824744621184,66.0,0.4985449109135516,27.329211309999337,0.07976408065,0.0,17356500.0,23448500.0,18022100.0,20764300.0,14549000.0,13153900.0,13153900.0,13153900.0,0.017521945846154408,-0.025609761351680582,-0.02728356910712404,-0.04638007243466069,0.0231481251566259,0.017372331393193198,0.011596537629760501,0.005820743866327804,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-32.93046586749116,-34.045848011248005,-35.198922160884486,-36.38499352707242,-37.59734952394397,-38.82686838096009,-40.06164077680793,-41.28665513650015,100.0,91.0,91.0,99.0,100.0,60.0,64.0,95.0,-2.064430373138748e-05,-3.071419268962927e-05,-0.003266890288614377,0.5931265552426339,0.0014793134323554114,0.25057738113719097,0.4996754488420265,-0.2374067498361304,27.102828310710905,24.271839718777457,14.084506287681023,14.367817984113046,15.576323804805824,13.078472043214916,10.731710042036596,8.522731584500306,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,5.0,6.0,3.0,2.0,-1.0,0.0,0.0,-4.0
2023-08-27,17356500.0,0.022240796748696463,-0.4,-30.823662493485344,60.0,0.4961501733168916,27.554192592355847,0.07976408065,0.0,17356500.0,17356500.0,23448500.0,18022100.0,20764300.0,14549000.0,13153900.0,13153900.0,0.019881371297425437,0.017521945846154408,-0.025609761351680582,-0.02728356910712404,-0.04638007243466069,0.0231481251566259,0.017372331393193198,0.011596537629760501,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-31.855824744621184,-32.93046586749116,-34.045848011248005,-35.198922160884486,-36.38499352707242,-37.59734952394397,-38.82686838096009,-40.06164077680793,66.0,100.0,91.0,91.0,99.0,100.0,60.0,64.0,0.4985449109135516,-2.064430373138748e-05,-3.071419268962927e-05,-0.003266890288614377,0.5931265552426339,0.0014793134323554114,0.25057738113719097,0.4996754488420265,27.329211309999337,27.102828310710905,24.271839718777457,14.084506287681023,14.367817984113046,15.576323804805824,13.078472043214916,10.731710042036596,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.0,5.0,6.0,3.0,2.0,-1.0,0.0,0.0
2023-08-28,12645500.0,0.024600222199967492,-0.4,-29.834695170931546,95.0,0.4937554357202316,27.777785136314165,0.07976408065,3.0,17356500.0,17356500.0,17356500.0,23448500.0,18022100.0,20764300.0,14549000.0,13153900.0,0.022240796748696463,0.019881371297425437,0.017521945846154408,-0.025609761351680582,-0.02728356910712404,-0.04638007243466069,0.0231481251566259,0.017372331393193198,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-30.823662493485344,-31.855824744621184,-32.93046586749116,-34.045848011248005,-35.198922160884486,-36.38499352707242,-37.59734952394397,-38.82686838096009,60.0,66.0,100.0,91.0,91.0,99.0,100.0,60.0,0.4961501733168916,0.4985449109135516,-2.064430373138748e-05,-3.071419268962927e-05,-0.003266890288614377,0.5931265552426339,0.0014793134323554114,0.25057738113719097,27.554192592355847,27.329211309999337,27.102828310710905,24.271839718777457,14.084506287681023,14.367817984113046,15.576323804805824,13.078472043214916,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.0,0.0,5.0,6.0,3.0,2.0,-1.0,0.0
2023-08-29,18000000.0,0.0660264340621628,-0.4,-28.888859999999998,95.0,0.27937502842853845,49.7835449576873,0.07976408065,0.0,12645500.0,17356500.0,17356500.0,17356500.0,23448500.0,18022100.0,20764300.0,14549000.0,0.024600222199967492,0.022240796748696463,0.019881371297425437,0.017521945846154408,-0.025609761351680582,-0.02728356910712404,-0.04638007243466069,0.0231481251566259,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-29.834695170931546,-30.823662493485344,-31.855824744621184,-32.93046586749116,-34.045848011248005,-35.198922160884486,-36.38499352707242,-37.59734952394397,95.0,60.0,66.0,100.0,91.0,91.0,99.0,100.0,0.4937554357202316,0.4961501733168916,0.4985449109135516,-2.064430373138748e-05,-3.071419268962927e-05,-0.003266890288614377,0.5931265552426339,0.0014793134323554114,27.777785136314165,27.554192592355847,27.329211309999337,27.102828310710905,24.271839718777457,14.084506287681023,14.367817984113046,15.576323804805824,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,3.0,0.0,0.0,5.0,6.0,3.0,2.0,-1.0
2023-08-30,17159500.0,-0.03490995671242125,-0.4,-27.985514675006428,95.0,-0.6650254272875221,49.7835449576873,0.07976408065,-1.0,18000000.0,12645500.0,17356500.0,17356500.0,17356500.0,23448500.0,18022100.0,20764300.0,0.0660264340621628,0.024600222199967492,0.022240796748696463,0.019881371297425437,0.017521945846154408,-0.025609761351680582,-0.02728356910712404,-0.04638007243466069,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-28.888859999999998,-29.834695170931546,-30.823662493485344,-31.855824744621184,-32.93046586749116,-34.045848011248005,-35.198922160884486,-36.38499352707242,95.0,95.0,60.0,66.0,100.0,91.0,91.0,99.0,0.27937502842853845,0.4937554357202316,0.4961501733168916,0.4985449109135516,-2.064430373138748e-05,-3.071419268962927e-05,-0.003266890288614377,0.5931265552426339,49.7835449576873,27.777785136314165,27.554192592355847,27.329211309999337,27.102828310710905,24.271839718777457,14.084506287681023,14.367817984113046,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.0,3.0,0.0,0.0,5.0,6.0,3.0,2.0
2023-08-31,14825600.0,-0.012835432977523209,-0.4,-27.123597766521875,95.0,0.1722749338732683,47.30290308532961,0.07976408065,5.0,17159500.0,18000000.0,12645500.0,17356500.0,17356500.0,17356500.0,23448500.0,18022100.0,-0.03490995671242125,0.0660264340621628,0.024600222199967492,0.022240796748696463,0.019881371297425437,0.017521945846154408,-0.025609761351680582,-0.02728356910712404,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-27.985514675006428,-28.888859999999998,-29.834695170931546,-30.823662493485344,-31.855824744621184,-32.93046586749116,-34.045848011248005,-35.198922160884486,95.0,95.0,95.0,60.0,66.0,100.0,91.0,91.0,-0.6650254272875221,0.27937502842853845,0.4937554357202316,0.4961501733168916,0.4985449109135516,-2.064430373138748e-05,-3.071419268962927e-05,-0.003266890288614377,49.7835449576873,49.7835449576873,27.777785136314165,27.554192592355847,27.329211309999337,27.102828310710905,24.271839718777457,14.084506287681023,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,-1.0,0.0,3.0,0.0,0.0,5.0,6.0,3.0
2023-09-01,14825600.0,-0.012835432977523209,-0.4,-26.30175572455127,95.0,-0.11702023870611811,47.30290308532961,0.07976408065,0.0,14825600.0,17159500.0,18000000.0,12645500.0,17356500.0,17356500.0,17356500.0,23448500.0,-0.012835432977523209,-0.03490995671242125,0.0660264340621628,0.024600222199967492,0.022240796748696463,0.019881371297425437,0.017521945846154408,-0.025609761351680582,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-27.123597766521875,-27.985514675006428,-28.888859999999998,-29.834695170931546,-30.823662493485344,-31.855824744621184,-32.93046586749116,-34.045848011248005,95.0,95.0,95.0,95.0,60.0,66.0,100.0,91.0,0.1722749338732683,-0.6650254272875221,0.27937502842853845,0.4937554357202316,0.4961501733168916,0.4985449109135516,-2.064430373138748e-05,-3.071419268962927e-05,47.30290308532961,49.7835449576873,49.7835449576873,27.777785136314165,27.554192592355847,27.329211309999337,27.102828310710905,24.271839718777457,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,0.07976408065,5.0,-1.0,0.0,3.0,0.0,0.0,5.0,6.0
