Date,Volume,Close,reportedEPS,surprise,Value,Headline_score,RSI,InsiderFlow,sentiment,Volume(t-1),Volume(t-2),Volume(t-3),Volume(t-4),Volume(t-5),Volume(t-6),Volume(t-7),Volume(t-8),Volume(t-9),Volume(t-10),Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7),Close(t-8),Close(t-9),Close(t-10),reportedEPS(t-1),reportedEPS(t-2),reportedEPS(t-3),reportedEPS(t-4),reportedEPS(t-5),reportedEPS(t-6),reportedEPS(t-7),reportedEPS(t-8),reportedEPS(t-9),reportedEPS(t-10),surprise(t-1),surprise(t-2),surprise(t-3),surprise(t-4),surprise(t-5),surprise(t-6),surprise(t-7),surprise(t-8),surprise(t-9),surprise(t-10),Value(t-1),Value(t-2),Value(t-3),Value(t-4),Value(t-5),Value(t-6),Value(t-7),Value(t-8),Value(t-9),Value(t-10),Headline_score(t-1),Headline_score(t-2),Headline_score(t-3),Headline_score(t-4),Headline_score(t-5),Headline_score(t-6),Headline_score(t-7),Headline_score(t-8),Headline_score(t-9),Headline_score(t-10),RSI(t-1),RSI(t-2),RSI(t-3),RSI(t-4),RSI(t-5),RSI(t-6),RSI(t-7),RSI(t-8),RSI(t-9),RSI(t-10),InsiderFlow(t-1),InsiderFlow(t-2),InsiderFlow(t-3),InsiderFlow(t-4),InsiderFlow(t-5),InsiderFlow(t-6),InsiderFlow(t-7),InsiderFlow(t-8),InsiderFlow(t-9),InsiderFlow(t-10),sentiment(t-1),sentiment(t-2),sentiment(t-3),sentiment(t-4),sentiment(t-5),sentiment(t-6),sentiment(t-7),sentiment(t-8),sentiment(t-9),sentiment(t-10)
2023-08-29,5622900.0,0.04831359264140467,0.98,12.813383429926247,47.0,0.7754233344328694,40.290264956646396,-0.0091055608,-5,2348500.0,2415200.0,2980800.0,4605400.0,4946000.0,4876000.0,5907800.0,3908500.0,3336900.0,3970500.0,0.002901644495933997,0.008579214916030864,-0.026613623133934228,0.008262535698539963,0.024838724444354865,-0.008475912196490465,-0.022892416236446445,-0.006520251147719924,-0.007855250092071442,-0.02544280433756818,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,13.192185664917206,14.444519520632952,14.90352852515135,15.384599999999999,15.888299203454668,16.414968191796927,18.130924976404263,18.744988133015404,19.376623771813712,20.022257142928737,61.0,14.5,90.0,62.0,82.0,43.0,37.0,29.0,69.0,53.0,0.555906829645715,0.3363903248585607,0.11687382007140612,-0.10264268471574822,-0.32215918950290257,-0.541675694290057,-0.7611921990772115,-0.9807087038643658,0.009016941119625699,0.9987425861036172,22.691132982502353,18.698322932577142,24.051066961848207,26.44995095992867,20.57239474144032,9.78365728082305,9.12925145049249,9.649677172151513,22.209665854607465,21.809106755326866,-0.0563280658,-0.041890072092340636,-0.044240846970411404,-0.0451169884,-0.03658268705,-0.038471471916666666,-0.1111037783,-0.00028049518359930304,-0.000306114102439074,-0.0003357086109880942,-6.0,-5.0,-4.0,-1.0,-2.0,0.0,-2.0,-4.0,-4.0,-5.0
2023-08-30,4709900.0,-0.012400751528166443,0.98,12.452370398351306,95.0,0.9949398392200237,40.65551058678002,-0.00848995175,-5,5622900.0,2348500.0,2415200.0,2980800.0,4605400.0,4946000.0,4876000.0,5907800.0,3908500.0,3336900.0,0.04831359264140467,0.002901644495933997,0.008579214916030864,-0.026613623133934228,0.008262535698539963,0.024838724444354865,-0.008475912196490465,-0.022892416236446445,-0.006520251147719924,-0.007855250092071442,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,12.813383429926247,13.192185664917206,14.444519520632952,14.90352852515135,15.384599999999999,15.888299203454668,16.414968191796927,18.130924976404263,18.744988133015404,19.376623771813712,47.0,61.0,14.5,90.0,62.0,82.0,43.0,37.0,29.0,69.0,0.7754233344328694,0.555906829645715,0.3363903248585607,0.11687382007140612,-0.10264268471574822,-0.32215918950290257,-0.541675694290057,-0.7611921990772115,-0.9807087038643658,0.009016941119625699,40.290264956646396,22.691132982502353,18.698322932577142,24.051066961848207,26.44995095992867,20.57239474144032,9.78365728082305,9.12925145049249,9.649677172151513,22.209665854607465,-0.0091055608,-0.0563280658,-0.041890072092340636,-0.044240846970411404,-0.0451169884,-0.03658268705,-0.038471471916666666,-0.1111037783,-0.00028049518359930304,-0.000306114102439074,-5.0,-6.0,-5.0,-4.0,-1.0,-2.0,0.0,-2.0,-4.0,-4.0
2023-08-31,3860300.0,0.0071970173570701235,0.98,12.108229238307858,95.0,0.6183680665349129,46.103202558910915,-0.00832508262359831,-1,4709900.0,5622900.0,2348500.0,2415200.0,2980800.0,4605400.0,4946000.0,4876000.0,5907800.0,3908500.0,-0.012400751528166443,0.04831359264140467,0.002901644495933997,0.008579214916030864,-0.026613623133934228,0.008262535698539963,0.024838724444354865,-0.008475912196490465,-0.022892416236446445,-0.006520251147719924,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,12.452370398351306,12.813383429926247,13.192185664917206,14.444519520632952,14.90352852515135,15.384599999999999,15.888299203454668,16.414968191796927,18.130924976404263,18.744988133015404,95.0,47.0,61.0,14.5,90.0,62.0,82.0,43.0,37.0,29.0,0.9949398392200237,0.7754233344328694,0.555906829645715,0.3363903248585607,0.11687382007140612,-0.10264268471574822,-0.32215918950290257,-0.541675694290057,-0.7611921990772115,-0.9807087038643658,40.65551058678002,40.290264956646396,22.691132982502353,18.698322932577142,24.051066961848207,26.44995095992867,20.57239474144032,9.78365728082305,9.12925145049249,9.649677172151513,-0.00848995175,-0.0091055608,-0.0563280658,-0.041890072092340636,-0.044240846970411404,-0.0451169884,-0.03658268705,-0.038471471916666666,-0.1111037783,-0.00028049518359930304,-5.0,-5.0,-6.0,-5.0,-4.0,-1.0,-2.0,0.0,-2.0,-4.0
2023-09-01,4418300.0,0.00866590165833081,0.98,11.78006306284225,95.0,0.24179629384980217,49.018903360065465,-0.007882722306615518,-3,3860300.0,4709900.0,5622900.0,2348500.0,2415200.0,2980800.0,4605400.0,4946000.0,4876000.0,5907800.0,0.0071970173570701235,-0.012400751528166443,0.04831359264140467,0.002901644495933997,0.008579214916030864,-0.026613623133934228,0.008262535698539963,0.024838724444354865,-0.008475912196490465,-0.022892416236446445,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,12.108229238307858,12.452370398351306,12.813383429926247,13.192185664917206,14.444519520632952,14.90352852515135,15.384599999999999,15.888299203454668,16.414968191796927,18.130924976404263,95.0,95.0,47.0,61.0,14.5,90.0,62.0,82.0,43.0,37.0,0.6183680665349129,0.9949398392200237,0.7754233344328694,0.555906829645715,0.3363903248585607,0.11687382007140612,-0.10264268471574822,-0.32215918950290257,-0.541675694290057,-0.7611921990772115,46.103202558910915,40.65551058678002,40.290264956646396,22.691132982502353,18.698322932577142,24.051066961848207,26.44995095992867,20.57239474144032,9.78365728082305,9.12925145049249,-0.00832508262359831,-0.00848995175,-0.0091055608,-0.0563280658,-0.041890072092340636,-0.044240846970411404,-0.0451169884,-0.03658268705,-0.038471471916666666,-0.1111037783,-1.0,-5.0,-5.0,-6.0,-5.0,-4.0,-1.0,-2.0,0.0,-2.0
