Date,Close,Volume,Value,RSI,reportedEPS,surprise,Value,Value,Value,Value,Value,Value,InsiderFlow,sentiment,Headline_score,Headline_score,Close_Tmr
2017-09-06,0.008879833031030016,8796700.0,80.0,52.40117384214043,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.013063901900000001,4.3,0.0100364118,-0.0619287077,6.0,-1.5562300000000002e-05,5.07415e-05,-0.010607174779956319
2017-09-07,-0.010607174779956319,5095000.0,42.0,57.07692623293619,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.013063901900000001,4.3,0.0100364118,-0.0619287077,5.0,0.6659582571,5.07415e-05,-0.0054744776983201016
2017-09-08,-0.0054744776983201016,4684600.0,44.0,31.29258719332455,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.013063901900000001,4.3,0.0100364118,-0.0619287077,5.0,0.0740356202,5.07415e-05,-0.0054744776983201016
2017-09-09,-0.0054744776983201016,4684600.0,0.0,31.29258719332455,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.013063901900000001,4.3,0.0100364118,-0.0619287077,6.0,0.012855087900000001,5.07415e-05,-0.0054744776983201016
2017-09-10,-0.0054744776983201016,4684600.0,37.0,31.29258719332455,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.013063901900000001,4.3,0.0100364118,-0.0619287077,6.0,0.012855087900000001,5.07415e-05,0.051834869359089764
2017-09-11,0.051834869359089764,7921600.0,17.0,57.14284834600893,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.0619287077,8.0,0.012855087900000001,5.07415e-05,0.009376431030341914
2017-09-12,0.009376431030341914,6325100.0,64.0,63.49451505641553,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.0619287077,8.0,0.012855087900000001,5.07415e-05,0.015338194511512748
2017-09-13,0.015338194511512748,7288200.0,43.0,69.4767352361427,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.0619287077,7.0,-0.8395750944,5.07415e-05,-0.017234275500570884
2017-09-14,-0.017234275500570884,5360500.0,42.0,59.97241910659796,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.0640335756,7.0,-0.8395750944,5.07415e-05,-0.0041133186258133225
2017-09-15,-0.0041133186258133225,14846200.0,63.0,55.0072157465011,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.115507862,10.0,-0.0460056285,-7.970000000000001e-07,-0.0041133186258133225
2017-09-16,-0.0041133186258133225,14846200.0,31.0,55.0072157465011,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.115507862,10.0,-2.34618e-05,-7.970000000000001e-07,-0.0041133186258133225
2017-09-17,-0.0041133186258133225,14846200.0,0.0,55.0072157465011,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,0.0105331343,4.3,0.0100364118,-0.115507862,12.0,-2.34618e-05,-7.970000000000001e-07,-0.014999929652418142
2017-09-18,-0.014999929652418142,4601200.0,94.0,50.0,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,12.0,0.9586431182,0.49959812680000004,-0.020525308130120545
2017-09-19,-0.020525308130120545,6884600.0,52.0,53.23034071571322,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,9.0,0.9986296816,0.9991527139,0.023433849384432826
2017-09-20,0.023433849384432826,4708100.0,51.0,57.142806661302984,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,9.0,0.9986296816,0.9991527139,0.019154657169772937
2017-09-21,0.019154657169772937,5864400.0,0.0,64.99387152854618,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,9.0,0.9126487561000001,0.9991527139,0.016634143658271094
2017-09-22,0.016634143658271094,5342000.0,41.0,69.88503259696205,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,9.0,0.9126487561000001,0.9991527139,0.016634143658271094
2017-09-23,0.016634143658271094,5342000.0,45.0,69.88503259696205,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,11.0,0.9126487561000001,0.9991527139,0.016634143658271094
2017-09-24,0.016634143658271094,5342000.0,29.0,69.88503259696205,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0037066971,4.3,0.0100364118,-0.115507862,11.0,0.9126487561000001,0.9991527139,0.013599778956603359
2017-09-25,0.013599778956603359,6363200.0,66.0,62.99435294317981,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0017903099,4.3,0.0100364118,-0.115507862,11.0,-2.6279e-05,0.9991527139,-0.0025157758145871734
2017-09-26,-0.0025157758145871734,4706000.0,58.0,59.52729409080199,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0017903099,4.3,0.0100364118,-0.115507862,11.0,-2.6279e-05,0.9991527139,-0.015342613645566994
2017-09-27,-0.015342613645566994,6183200.0,66.0,48.89536912318897,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0017903099,4.3,0.0100364118,-0.115507862,3.0,0.9825371306,0.9991527139,0.01366065432562591
2017-09-28,0.01366065432562591,8367800.0,58.0,59.81876280186964,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0017903099,4.3,0.0100364118,-0.115507862,3.0,-0.81203736,0.9991527139,0.0
2017-09-29,0.0,4904300.0,41.0,61.58629166852351,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0017903099,4.3,0.0100364118,-0.115507862,-1.0,-0.6260251059,0.9991527139,0.0
2017-09-30,0.0,4904300.0,0.0,61.58629166852351,1.92,0.05,0.012201727300000001,0.0051063899,0.0004312701,-0.0017903099,4.3,0.010127256500000001,-0.115507862,-1.0,-0.6260251059,0.9991527139,0.0
2017-10-01,0.0,4904300.0,34.0,61.58629166852351,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0017903099,4.2,0.010127256500000001,-0.115507862,0.0,-0.6260251059,0.9991527139,0.005053718733358581
2017-10-02,0.005053718733358581,4911700.0,45.0,70.23405272795527,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,0.0,0.3500066854,-9.3461e-06,0.058244194093135304
2017-10-03,0.058244194093135304,10261800.0,46.0,89.1442663803799,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,-1.0,-0.0144172099,-2.05541e-05,0.004355586990125726
2017-10-04,0.004355586990125726,7454500.0,64.0,87.87442003135604,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,-1.0,0.5001022025,-2.05541e-05,-0.0033510286824582902
2017-10-05,-0.0033510286824582902,4212300.0,47.0,83.83515644028775,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,-4.0,-0.9971120721000001,-2.05541e-05,0.014636072204696537
2017-10-06,0.014636072204696537,4240500.0,27.0,83.75794945117627,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,-4.0,-0.9971120721000001,-2.05541e-05,0.014636072204696537
2017-10-07,0.014636072204696537,4240500.0,31.0,83.75794945117627,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,-1.0,-0.9971120721000001,-2.05541e-05,0.014636072204696537
2017-10-08,0.014636072204696537,4240500.0,30.0,83.75794945117627,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.0037271606,4.2,0.010127256500000001,-0.115507862,-1.0,-0.9971120721000001,-2.05541e-05,-0.013645357119978607
2017-10-09,-0.013645357119978607,3691500.0,78.0,72.87055843740839,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-5.0,-0.9981594773,-2.05541e-05,0.048023914051461336
2017-10-10,0.048023914051461336,9387100.0,27.0,81.50285111838195,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-5.0,0.9994803163,-2.05541e-05,-0.0037713070307567875
2017-10-11,-0.0037713070307567875,5396800.0,56.0,86.82270673826682,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-4.0,0.9994803163,-2.05541e-05,-0.0034072999758443245
2017-10-12,-0.0034072999758443245,2942800.0,53.0,83.68142624305824,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-4.0,0.9994803163,-2.05541e-05,0.0009495757129234228
2017-10-13,0.0009495757129234228,2960300.0,44.0,83.78724324341607,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-3.0,0.9994803163,-2.05541e-05,0.0009495757129234228
2017-10-14,0.0009495757129234228,2960300.0,21.0,83.78724324341607,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-3.0,0.9991879284,-2.05541e-05,0.0009495757129234228
2017-10-15,0.0009495757129234228,2960300.0,26.0,83.78724324341607,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.010190691600000001,4.2,0.010127256500000001,-0.115507862,-7.0,0.9990957192000001,-2.05541e-05,-0.008159303546008911
2017-10-16,-0.008159303546008911,3262300.0,51.0,78.73418060865774,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.115507862,-7.0,0.999401846,-2.05541e-05,-0.0038263665532022317
2017-10-17,-0.0038263665532022317,3651200.0,27.0,64.66164027651818,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.115507862,-12.0,0.999401846,-2.05541e-05,-0.0007682881060828706
2017-10-18,-0.0007682881060828706,2542400.0,56.0,62.64584075706559,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.0088827848,-12.0,0.999401846,-2.05541e-05,-0.009994143132013744
2017-10-19,-0.009994143132013744,7568200.0,56.0,58.65206205219593,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.0088827848,-8.0,0.999401846,-2.05541e-05,0.008153775313893386
2017-10-20,0.008153775313893386,3643400.0,22.0,56.092823809994094,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.0088827848,-8.0,0.999401846,-2.05541e-05,0.008153775313893386
2017-10-21,0.008153775313893386,3643400.0,0.0,56.092823809994094,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.0088827848,-8.0,0.9992748572000001,-2.05541e-05,0.008153775313893386
2017-10-22,0.008153775313893386,3643400.0,12.0,56.092823809994094,1.92,0.05,0.0165794309,0.0007750522,0.012426252,-0.0067160467000000005,4.2,0.010127256500000001,-0.0088827848,-8.0,0.9992748572000001,-2.05541e-05,-0.018293825131739383
2017-10-23,-0.018293825131739383,3456500.0,76.0,53.50560608935508,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,-7.0,0.9992748572000001,-2.05541e-05,0.01902696752088251
2017-10-24,0.01902696752088251,3654900.0,74.0,36.36351029945216,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,-7.0,0.0008980268000000001,-2.05541e-05,-0.01790163883944429
2017-10-25,-0.01790163883944429,4658300.0,87.0,30.703520236951064,1.92,0.05,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,-6.0,0.9983265501,-2.05541e-05,-0.047236401035348985
2017-10-26,-0.047236401035348985,12079000.0,56.0,20.80917712975547,1.42,0.02,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,-6.0,0.0277371086,-0.8803632556000001,-0.02160050048316242
2017-10-27,-0.02160050048316242,8591500.0,100.0,17.550483915162076,1.42,0.02,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,-3.0,-2.1658200000000002e-05,-0.8803632556000001,-0.02160050048316242
2017-10-28,-0.02160050048316242,8591500.0,24.0,17.550483915162076,1.42,0.02,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,-3.0,-2.1658200000000002e-05,-0.8803632556000001,-0.02160050048316242
2017-10-29,-0.02160050048316242,8591500.0,35.0,17.550483915162076,1.42,0.02,0.0165794309,0.0007750522,0.012426252,0.005231086,4.2,0.010127256500000001,-0.0088827848,4.0,-2.1658200000000002e-05,-0.8803632556000001,-0.006518012243861504
2017-10-30,-0.006518012243861504,5402500.0,43.0,17.82048864452534,1.42,0.02,0.0165794309,0.0007750522,0.012426252,-0.0038198577,4.2,0.010127256500000001,-0.0088827848,4.0,-2.1658200000000002e-05,-0.8803632556000001,-0.009100759852839202
2017-10-31,-0.009100759852839202,4596600.0,57.0,17.310048242011476,1.42,0.02,0.0165794309,0.0007750522,0.012426252,-0.0038198577,4.2,0.009042248000000001,-0.0088827848,8.0,-2.1658200000000002e-05,-0.8803632556000001,0.02178568472587905
2017-11-01,0.02178568472587905,4354500.0,57.0,26.748089942519726,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0038198577,4.2,0.009042248000000001,-0.0088827848,8.0,-0.9975199582000001,-0.8803632556000001,-0.010033490610352858
2017-11-02,-0.010033490610352858,2410700.0,65.0,26.867347020105242,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0038198577,4.2,0.009042248000000001,-0.0088827848,1.0,0.9927642980000001,-0.8803632556000001,0.001900253423740006
2017-11-03,0.001900253423740006,4037100.0,63.0,24.074042967523084,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0038198577,4.2,0.009042248000000001,-0.0088827848,1.0,0.9927642980000001,-0.8803632556000001,0.001900253423740006
2017-11-04,0.001900253423740006,4037100.0,31.0,24.074042967523084,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0038198577,4.2,0.009042248000000001,-0.0088827848,3.0,0.9927642980000001,-0.8803632556000001,0.001900253423740006
2017-11-05,0.001900253423740006,4037100.0,19.0,24.074042967523084,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0038198577,4.2,0.009042248000000001,-0.0088827848,3.0,0.9927642980000001,-0.8803632556000001,0.00126459820306013
2017-11-06,0.00126459820306013,4249500.0,37.0,27.612912499404658,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-3.0,0.9927642980000001,-0.8803632556000001,-0.022100701419883628
2017-11-07,-0.022100701419883628,3756400.0,47.0,14.942591498277949,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-3.0,0.9927642980000001,-0.8803632556000001,-0.001937233173378794
2017-11-08,-0.001937233173378794,3198800.0,51.0,16.738231382907728,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-5.0,0.9927642980000001,-0.8803632556000001,-0.01293916602334666
2017-11-09,-0.01293916602334666,3561500.0,32.0,22.586942315886986,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-5.0,0.9927642980000001,-0.8803632556000001,0.0032842229604759243
2017-11-10,0.0032842229604759243,2433000.0,46.0,30.84633373955566,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-2.0,0.9927642980000001,-0.8803632556000001,0.0032842229604759243
2017-11-11,0.0032842229604759243,2433000.0,29.0,30.84633373955566,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-2.0,0.9927642980000001,-0.8803632556000001,0.0032842229604759243
2017-11-12,0.0032842229604759243,2433000.0,25.0,30.84633373955566,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0019450388000000001,4.2,0.009042248000000001,-0.0088827848,-8.0,0.9927642980000001,-0.8803632556000001,-0.0017458575066978677
2017-11-13,-0.0017458575066978677,1772400.0,64.0,32.59655935502313,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.0088827848,-8.0,-0.0399683714,-0.8803632556000001,0.0015302863032187197
2017-11-14,0.0015302863032187197,1827100.0,43.0,37.67565442019349,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.0088827848,-9.0,-0.4982123577,-0.8803632556000001,0.030124517003902174
2017-11-15,0.030124517003902174,5223100.0,47.0,43.25702010577669,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.0088827848,-9.0,0.047885240700000005,-0.8803632556000001,0.010383521654748762
2017-11-16,0.010383521654748762,4461400.0,28.0,55.22049017502489,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.0088827848,-9.0,2.26414e-05,-0.8803632556000001,-0.006082064280248822
2017-11-17,-0.006082064280248822,2324800.0,66.0,50.51313553418691,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.1035580478,-9.0,2.26414e-05,-0.8803632556000001,-0.006082064280248822
2017-11-18,-0.006082064280248822,2324800.0,16.0,50.51313553418691,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.1035580478,-9.0,2.26414e-05,-0.8803632556000001,-0.006082064280248822
2017-11-19,-0.006082064280248822,2324800.0,11.0,50.51313553418691,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.010969125000000001,4.2,0.009042248000000001,-0.1035580478,-9.0,2.26414e-05,-0.8803632556000001,0.006330294724416596
2017-11-20,0.006330294724416596,2436000.0,47.0,53.155992036543296,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.1035580478,-7.0,2.26414e-05,-0.8803632556000001,0.020130026166663262
2017-11-21,0.020130026166663262,2796200.0,55.0,75.98992518440147,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.1035580478,-7.0,0.5018916663,-0.8803632556000001,0.00020538663419733538
2017-11-22,0.00020538663419733538,2326900.0,44.0,77.6219280648023,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.1035580478,-7.0,0.9994559358,-0.8803632556000001,0.00020538663419733538
2017-11-23,0.00020538663419733538,2326900.0,22.0,90.08064922341813,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.0103426916,-7.0,0.9994559358,-0.8803632556000001,-0.0020549727957478447
2017-11-24,-0.0020549727957478447,1352400.0,0.0,87.22860710216969,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.0103426916,-1.0,0.9994559358,-0.8803632556000001,-0.0020549727957478447
2017-11-25,-0.0020549727957478447,1352400.0,47.0,87.22860710216969,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.0103426916,-1.0,0.9994559358,-0.8803632556000001,-0.0020549727957478447
2017-11-26,-0.0020549727957478447,1352400.0,18.0,87.22860710216969,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,0.0037452152,4.2,0.009042248000000001,-0.0103426916,-1.0,0.9994559358,-0.8803632556000001,-0.002882999002617903
2017-11-27,-0.002882999002617903,2630800.0,31.0,85.82913079222583,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0008230678000000001,4.2,0.009042248000000001,-0.2278717388,-1.0,0.9994559358,-0.8803632556000001,0.016522235997140644
2017-11-28,0.016522235997140644,3864100.0,28.0,88.14343490285869,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0008230678000000001,4.2,0.009042248000000001,-0.011094327400000001,0.0,0.9994559358,-0.8803632556000001,0.0006094218808483376
2017-11-29,0.0006094218808483376,8154200.0,22.0,83.01311402047477,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0008230678000000001,4.2,0.009042248000000001,-0.011094327400000001,0.0,0.9994559358,-0.8803632556000001,0.025177619262061635
2017-11-30,0.025177619262061635,6016200.0,79.0,86.30516722839504,1.42,0.02,0.0165794309,0.0026680074,0.0028221175,-0.0008230678000000001,4.2,0.0089140144,-0.011094327400000001,-3.0,0.9994559358,-0.8803632556000001,-0.029510850101168606
2017-12-01,-0.029510850101168606,6229600.0,53.0,65.87766665739639,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0008230678000000001,4.1,0.0089140144,-0.011094327400000001,-3.0,0.9994559358,-0.8803632556000001,-0.029510850101168606
2017-12-02,-0.029510850101168606,6229600.0,26.0,65.87766665739639,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0008230678000000001,4.1,0.0089140144,-0.011094327400000001,-2.0,0.4997184787,-0.8803632556000001,-0.029510850101168606
2017-12-03,-0.029510850101168606,6229600.0,0.0,65.87766665739639,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0008230678000000001,4.1,0.0089140144,-0.011094327400000001,-2.0,0.9994621865000001,-0.8803632556000001,0.01897969909760877
2017-12-04,0.01897969909760877,7113800.0,64.0,69.64916075295672,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-6.0,-0.9843371315,-0.8803632556000001,-0.009212950839988188
2017-12-05,-0.009212950839988188,3594000.0,61.0,57.88460756797842,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-6.0,-0.8071025829,-0.8803632556000001,0.002830045301057904
2017-12-06,0.002830045301057904,2835500.0,53.0,58.91189221468691,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-9.0,-0.8071025829,-0.8803632556000001,0.025599704249868127
2017-12-07,0.025599704249868127,3047000.0,41.0,66.81823923133865,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-9.0,8.064000000000001e-06,-0.8803632556000001,0.002751541213250608
2017-12-08,0.002751541213250608,3817900.0,40.0,68.52409194696273,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-12.0,8.064000000000001e-06,-0.8803632556000001,0.002751541213250608
2017-12-09,0.002751541213250608,3817900.0,0.0,68.52409194696273,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-12.0,8.064000000000001e-06,-0.8803632556000001,0.002751541213250608
2017-12-10,0.002751541213250608,3817900.0,18.0,68.52409194696273,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0062330102,4.1,0.0089140144,-0.011094327400000001,-10.0,8.064000000000001e-06,-0.8803632556000001,0.005488058727923351
2017-12-11,0.005488058727923351,2835600.0,36.0,71.23891583063298,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-10.0,8.064000000000001e-06,-0.8803632556000001,-0.01617930713045934
2017-12-12,-0.01617930713045934,2798200.0,63.0,59.17765532391079,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-4.0,0.0006771517,-0.8803632556000001,-0.0075293726802595495
2017-12-13,-0.0075293726802595495,3035200.0,49.0,55.86586895771559,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-4.0,0.0006771517,-0.8803632556000001,0.002395817265342437
2017-12-14,0.002395817265342437,4503100.0,53.0,47.682155252040154,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-4.0,-0.9967112466,-0.8803632556000001,0.01692886318374187
2017-12-15,0.01692886318374187,9074200.0,47.0,69.07403743196105,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-4.0,-0.9967112466,-0.8803632556000001,0.01692886318374187
2017-12-16,0.01692886318374187,9074200.0,29.0,69.07403743196105,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-5.0,-0.9967112466,-0.8803632556000001,0.01692886318374187
2017-12-17,0.01692886318374187,9074200.0,30.0,69.07403743196105,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,0.0035643236,4.1,0.0089140144,-0.011094327400000001,-5.0,-0.9967112466,-0.8803632556000001,0.00842160000782921
2017-12-18,0.00842160000782921,3235900.0,20.0,65.91835267582567,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-4.0,-0.9967112466,-0.8803632556000001,-0.000971203294788392
2017-12-19,-0.000971203294788392,3019800.0,37.0,71.93751825090317,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-4.0,-0.9967112466,-0.8803632556000001,0.00933123073031683
2017-12-20,0.00933123073031683,5172800.0,39.0,73.91289903081397,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-3.0,-0.9967493924,-0.8803632556000001,0.01675666185693725
2017-12-21,0.01675666185693725,7125900.0,34.0,71.55744620705946,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-3.0,-0.9967493924,-0.8803632556000001,-0.0037886274899829875
2017-12-22,-0.0037886274899829875,2425100.0,36.0,67.4831940972615,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-7.0,-0.9967493924,-0.8803632556000001,-0.0037886274899829875
2017-12-23,-0.0037886274899829875,2425100.0,17.0,67.4831940972615,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-7.0,-0.9967493924,-0.8803632556000001,-0.0037886274899829875
2017-12-24,-0.0037886274899829875,2425100.0,33.0,67.4831940972615,1.42,0.02,0.0165794309,0.0021068892,0.0009538574,-0.0064976185,4.1,0.0089140144,-0.011094327400000001,-7.0,-0.9967493924,-0.8803632556000001,-0.0037886274899829875
