Date,Volume,Close,reportedEPS,surprise,Headline_score,RSI,InsiderFlow,sentiment,Target,GradeChange,Volume(t-1),Volume(t-2),Volume(t-3),Volume(t-4),Volume(t-5),Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),reportedEPS(t-1),reportedEPS(t-2),reportedEPS(t-3),reportedEPS(t-4),reportedEPS(t-5),surprise(t-1),surprise(t-2),surprise(t-3),surprise(t-4),surprise(t-5),Headline_score(t-1),Headline_score(t-2),Headline_score(t-3),Headline_score(t-4),Headline_score(t-5),RSI(t-1),RSI(t-2),RSI(t-3),RSI(t-4),RSI(t-5),InsiderFlow(t-1),InsiderFlow(t-2),InsiderFlow(t-3),InsiderFlow(t-4),InsiderFlow(t-5),sentiment(t-1),sentiment(t-2),sentiment(t-3),sentiment(t-4),sentiment(t-5)
2023-09-08,1789800.0,-0.01952523852307053,1.43,2.727957544090368,-0.2594597488860382,35.357789890510546,-0.043105226859200985,1.0,16.21142796102857,-0.030163675857142858,1317000.0,1668900.0,1270600.0,840700.0,840700.0,-0.014244533410399995,-0.006653759733554421,-0.026084818387941633,-0.009573325319282566,0.0069381677493765,1.43,1.43,1.43,1.43,1.43,2.811694893253064,2.899550970112315,2.9916911068915613,3.08826,3.4054327282497066,-0.48455955693498254,-0.05219014697813691,-0.04819571848727702,-0.044201289996417134,-0.040206861505557245,39.86441926375777,40.081817033100506,40.861723521146985,34.406098334398024,35.63637675143639,-0.04569967280871381,-0.04860567270888855,-0.05187788117478313,-0.05558271323076923,-0.07018271461825548,4.0,7.0,8.0,0.0,6.0
2023-09-11,2046900.0,-0.00780769722236252,1.43,2.499652731069537,-0.03435994083709375,36.07362594949567,0.10245558555,1.0,16.21142796102857,-0.030163675857142858,1789800.0,1317000.0,1668900.0,1270600.0,840700.0,-0.01952523852307053,-0.014244533410399995,-0.006653759733554421,-0.026084818387941633,-0.009573325319282566,1.43,1.43,1.43,1.43,1.43,2.727957544090368,2.811694893253064,2.899550970112315,2.9916911068915613,3.08826,-0.2594597488860382,-0.48455955693498254,-0.05219014697813691,-0.04819571848727702,-0.044201289996417134,35.357789890510546,39.86441926375777,40.081817033100506,40.861723521146985,34.406098334398024,-0.043105226859200985,-0.04569967280871381,-0.04860567270888855,-0.05187788117478313,-0.05558271323076923,1.0,4.0,7.0,8.0,0.0
2023-09-12,2035000.0,-0.002829351893175236,1.43,2.4305708323581134,0.04776719872119001,29.015223983001547,0.10046596730692788,5.0,16.21142796102857,-0.030163675857142858,2046900.0,1789800.0,1317000.0,1668900.0,1270600.0,-0.00780769722236252,-0.01952523852307053,-0.014244533410399995,-0.006653759733554421,-0.026084818387941633,1.43,1.43,1.43,1.43,1.43,2.499652731069537,2.727957544090368,2.811694893253064,2.899550970112315,2.9916911068915613,-0.03435994083709375,-0.2594597488860382,-0.48455955693498254,-0.05219014697813691,-0.04819571848727702,36.07362594949567,35.357789890510546,39.86441926375777,40.081817033100506,40.861723521146985,0.10245558555,-0.043105226859200985,-0.04569967280871381,-0.04860567270888855,-0.05187788117478313,1.0,1.0,4.0,7.0,8.0
2023-09-13,2456160.066666667,0.005952605481045481,1.43,2.3646957057351643,-0.019152947601991634,30.44644567930453,0.0951276230341756,4.0,16.21142796102857,-0.030163675857142858,2035000.0,2046900.0,1789800.0,1317000.0,1668900.0,-0.002829351893175236,-0.00780769722236252,-0.01952523852307053,-0.014244533410399995,-0.006653759733554421,1.43,1.43,1.43,1.43,1.43,2.4305708323581134,2.499652731069537,2.727957544090368,2.811694893253064,2.899550970112315,0.04776719872119001,-0.03435994083709375,-0.2594597488860382,-0.48455955693498254,-0.05219014697813691,29.015223983001547,36.07362594949567,35.357789890510546,39.86441926375777,40.081817033100506,0.10046596730692788,0.10245558555,-0.043105226859200985,-0.04569967280871381,-0.04860567270888855,5.0,1.0,1.0,4.0,7.0
2023-09-14,1815800.0,0.012592744304116277,1.43,2.3018530973978333,-0.08633209078399928,35.61150848782523,0.08785493980886137,5.0,16.21142796102857,-0.030163675857142858,2456160.066666667,2035000.0,2046900.0,1789800.0,1317000.0,0.005952605481045481,-0.002829351893175236,-0.00780769722236252,-0.01952523852307053,-0.014244533410399995,1.43,1.43,1.43,1.43,1.43,2.3646957057351643,2.4305708323581134,2.499652731069537,2.727957544090368,2.811694893253064,-0.019152947601991634,0.04776719872119001,-0.03435994083709375,-0.2594597488860382,-0.48455955693498254,30.44644567930453,29.015223983001547,36.07362594949567,35.357789890510546,39.86441926375777,0.0951276230341756,0.10046596730692788,0.10245558555,-0.043105226859200985,-0.04569967280871381,4.0,5.0,1.0,1.0,4.0
2023-09-15,6882600.0,0.008965933437759865,1.43,2.2418756530455433,-0.15351123396600694,38.52320914670423,0.08000437110921704,1.0,16.21142796102857,-0.030163675857142858,1815800.0,2456160.066666667,2035000.0,2046900.0,1789800.0,0.012592744304116277,0.005952605481045481,-0.002829351893175236,-0.00780769722236252,-0.01952523852307053,1.43,1.43,1.43,1.43,1.43,2.3018530973978333,2.3646957057351643,2.4305708323581134,2.499652731069537,2.727957544090368,-0.08633209078399928,-0.019152947601991634,0.04776719872119001,-0.03435994083709375,-0.2594597488860382,35.61150848782523,30.44644567930453,29.015223983001547,36.07362594949567,35.357789890510546,0.08785493980886137,0.0951276230341756,0.10046596730692788,0.10245558555,-0.043105226859200985,5.0,4.0,5.0,1.0,1.0
