Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
AFRM,14.86,Put,14.5,2023-06-16,15,0.98,0.99,1,1,22508,217,103.72,99.94%,-0.40877,2023-05-31
SOFI,6.94,Call,7.5,2023-06-16,15,0.29,0.3,0.3,0.3,36401,402,90.55,90.72%,0.37498,2023-05-31
LNG,139.77,Put,120,2023-09-15,106,2.55,2.65,2.75,2.65,11042,124,89.05,35.40%,-0.170424,2023-05-31
UPST,27.24,Call,33,2023-06-09,8,0.69,0.73,0.76,0.71,20954,249,84.15,149.37%,0.226046,2023-05-31
MFA,10.58,Call,12,2024-01-19,233,0.3,0.4,0.5,0.43,10003,146,68.51,32.77%,0.286789,2023-05-31
AMZN,120.58,Put,110,2025-12-19,933,15.5,15.88,16.25,15.85,47596,723,65.83,35.52%,-0.287798,2023-05-31
NVTS,8.55,Call,10,2023-07-21,50,0.35,0.4,0.45,0.4,8659,135,64.14,68.37%,0.322735,2023-05-31
VALE,12.68,Call,13,2023-07-21,50,0.61,0.63,0.65,0.64,25136,414,60.71,41.83%,0.464611,2023-05-31
SOFI,6.94,Call,8,2023-06-09,8,0.14,0.15,0.15,0.15,35195,616,57.13,116.72%,0.232744,2023-05-31
ARMK,39.48,Call,50,2024-01-19,233,0.45,0.55,0.65,0.55,23007,423,54.39,23.54%,0.153945,2023-05-31
PFE,38.02,Put,36,2023-06-16,15,0.19,0.2,0.21,0.2,65271,1294,50.44,28.76%,-0.165465,2023-05-31
GM,32.41,Call,33,2023-06-23,22,0.88,0.9,0.91,0.89,6154,126,48.84,35.18%,0.445752,2023-05-31
BILI,15.66,Call,21,2023-07-21,50,0.49,0.52,0.54,0.52,9077,219,41.45,82.71%,0.218091,2023-05-31
MRVL,58.49,Call,61,2023-06-02,1,0.37,0.39,0.4,0.4,23991,590,40.66,102.68%,0.225837,2023-05-31
PG,142.5,Put,170,2023-06-16,15,27,27.48,27.95,26.26,7100,180,39.44,58.97%,-0.923784,2023-05-31
TWLO,69.62,Call,68,2023-06-02,1,2.41,2.46,2.51,2.41,4389,129,34.02,101.09%,0.682294,2023-05-31
RF,17.27,Put,17,2023-11-17,170,1.95,2.03,2.1,2,5000,148,33.78,47.45%,-0.40659,2023-05-31
SOFI,6.94,Put,6.5,2023-06-09,8,0.19,0.2,0.2,0.19,5691,176,32.34,93.72%,-0.291683,2023-05-31
F,12,Put,11,2023-08-18,78,0.41,0.42,0.43,0.43,6808,212,32.11,38.33%,-0.2906,2023-05-31
RYAM,3.4,Call,5,2023-08-18,78,0.35,0.48,0.6,0.55,3409,109,31.28,155.94%,0.437701,2023-05-31
MRVL,58.49,Call,63,2023-06-09,8,0.59,0.63,0.67,0.63,6708,228,29.42,60.40%,0.219291,2023-05-31
INTC,31.44,Call,33.5,2023-06-09,8,0.29,0.31,0.33,0.32,4082,142,28.75,54.27%,0.227249,2023-05-31
NTAP,66.35,Put,60,2023-06-02,1,0.3,0.35,0.4,0.3,3047,108,28.21,160.76%,-0.107777,2023-05-31
INTC,31.44,Put,32,2023-06-02,1,0.78,0.8,0.82,0.81,7805,287,27.2,72.39%,-0.672341,2023-05-31
MOS,31.96,Call,34.5,2023-06-09,8,0.13,0.15,0.17,0.16,6962,261,26.67,46.96%,0.144533,2023-05-31
BILI,15.66,Put,14,2023-06-16,15,0.52,0.56,0.6,0.59,2779,105,26.47,105.25%,-0.26095,2023-05-31
KHC,38.22,Call,38.5,2023-06-16,15,0.33,0.34,0.35,0.35,3759,151,24.89,15.18%,0.416767,2023-05-31
UBER,37.93,Call,41.5,2023-06-16,15,0.17,0.19,0.21,0.19,3092,133,23.25,37.81%,0.133917,2023-05-31
FUTU,36.86,Call,39,2023-06-16,15,0.74,0.82,0.9,0.8,2355,116,20.3,53.11%,0.325999,2023-05-31
USB,29.9,Put,27,2023-06-30,29,0.7,0.8,0.9,0.8,2237,114,19.62,59.95%,-0.244641,2023-05-31
AMZN,120.58,Put,172.5,2023-06-16,15,51.35,51.7,52.05,52.7,7819,400,19.55,92.73%,-0.971544,2023-05-31
EL,184.03,Put,240,2023-06-16,15,54.5,56.1,57.7,56.15,4156,214,19.42,70.58%,-0.968155,2023-05-31
CHPT,9.67,Put,9,2023-06-30,29,0.6,0.64,0.67,0.6,2073,107,19.37,87.18%,-0.333255,2023-05-31
EL,184.03,Put,250,2023-06-16,15,64.9,66.15,67.4,66.15,8512,440,19.35,79.42%,-0.971872,2023-05-31
MU,68.2,Put,61,2023-06-16,15,0.34,0.36,0.37,0.36,2366,123,19.24,47.30%,-0.109528,2023-05-31
SOFI,6.94,Call,7,2023-06-02,1,0.19,0.2,0.2,0.19,105202,5484,19.18,150.01%,0.472645,2023-05-31
ABBV,137.96,Put,160,2023-06-16,15,21.75,22,22.25,21.6,7876,412,19.12,44.09%,-0.94801,2023-05-31
DE,345.98,Put,430,2023-06-16,15,83.3,84.15,85,81.54,2556,134,19.07,55.18%,-0.977879,2023-05-31
DE,345.98,Put,290,2023-09-15,106,4.6,4.75,4.9,4.5,4004,211,18.98,34.40%,-0.135154,2023-05-31
TSLA,203.93,Put,400,2023-06-16,15,195.3,196.23,197.15,200.15,17043,900,18.94,153.64%,-0.983392,2023-05-31
AMGN,220.65,Put,295,2023-06-16,15,73.1,74.28,75.45,73.4,2206,117,18.85,92.90%,-0.926632,2023-05-31
PSTG,28.79,Put,27,2023-07-21,50,1.15,1.23,1.3,1.25,2478,134,18.49,51.13%,-0.319528,2023-05-31
CVX,150.62,Put,185,2023-06-16,15,34.15,34.43,34.7,34.05,14212,771,18.43,48.55%,-0.983545,2023-05-31
RIO,59.05,Call,60,2023-07-21,50,2.25,2.3,2.35,2.28,5423,295,18.38,31.89%,0.459724,2023-05-31
AMGN,220.65,Put,245,2023-06-16,15,23.5,24.2,24.9,23.46,2073,114,18.18,37.23%,-0.912302,2023-05-31
CHWY,29.49,Put,23,2023-06-02,1,0.16,0.18,0.19,0.17,2617,147,17.8,339.76%,-0.068458,2023-05-31
TGT,130.93,Put,165,2023-06-16,15,33.75,34.03,34.3,32.84,5539,319,17.36,65.76%,-0.954877,2023-05-31
EL,184.03,Put,230,2023-06-16,15,44.6,46.15,47.7,46.15,3642,210,17.34,61.18%,-0.964527,2023-05-31
PLUG,8.32,Put,7.5,2023-07-21,50,0.58,0.59,0.6,0.6,15596,920,16.95,84.24%,-0.30492,2023-05-31
VLO,107.04,Put,140,2023-06-16,15,32.55,32.9,33.25,32.7,2505,148,16.93,78.66%,-0.947116,2023-05-31
AMZN,120.58,Put,170,2023-06-16,15,48.95,49.35,49.75,49.15,3381,200,16.91,99.44%,-0.950123,2023-05-31
AMGN,220.65,Put,280,2023-06-16,15,58.3,59.38,60.45,58.15,2070,123,16.83,52.15%,-0.991282,2023-05-31
NEM,40.55,Call,42,2023-06-16,15,0.59,0.61,0.63,0.63,1872,112,16.71,36.58%,0.330899,2023-05-31
BABA,79.55,Call,78,2023-06-09,8,2.99,3.05,3.1,3,3498,211,16.58,44.74%,0.63574,2023-05-31
DE,345.98,Put,420,2023-06-16,15,72.8,74.3,75.8,71.55,1659,101,16.43,53.53%,-0.965664,2023-05-31
HRB,29.85,Call,34,2023-07-21,50,0.15,0.18,0.2,0.2,2197,134,16.4,29.13%,0.129768,2023-05-31
PYPL,61.99,Put,92.5,2023-09-15,106,30.25,30.5,30.75,30.48,2350,144,16.32,54.41%,-0.923154,2023-05-31
LIN,353.66,Call,290,2023-06-16,15,62.5,64,65.5,65.5,1740,107,16.26,67.84%,0.935627,2023-05-31
TGT,130.93,Put,170,2023-06-16,15,38.75,39.03,39.3,37.84,8618,534,16.14,72.55%,-0.957999,2023-05-31
TSLA,203.93,Put,366.67,2023-06-16,15,161.75,162.75,163.75,166.99,7237,450,16.08,123.02%,-0.995423,2023-05-31
NKE,105.26,Call,106,2023-06-02,1,0.64,0.7,0.76,0.7,2513,160,15.71,46.40%,0.392816,2023-05-31
AAP,72.89,Put,75,2023-06-16,15,3.8,4.05,4.3,4.22,3029,193,15.69,51.11%,-0.587693,2023-05-31
