Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
SPCE,55.91,Call,54,2021-06-25,0,1.7,1.87,2.04,1.7,33371,270,123.6,62.51%,0.861384,2021-06-25
SPCE,55.91,Call,55,2021-06-25,0,0.95,1.05,1.14,0.96,97053,954,101.73,27.58%,0.875418,2021-06-25
SNAP,67.67,Call,66,2021-07-09,14,3.15,3.25,3.35,3.28,22594,224,100.87,45.02%,0.628544,2021-06-25
SNAP,67.67,Call,69,2021-07-09,14,1.72,1.79,1.85,1.8,23156,231,100.24,45.08%,0.43017,2021-06-25
SEAC,1.36,Call,2,2021-08-20,56,0.15,0.18,0.2,0.2,18761,200,93.81,176.74%,0.416466,2021-06-25
EXPR,7.1,Call,8,2021-07-02,7,0.6,0.63,0.65,0.65,9455,106,89.2,250.53%,0.432294,2021-06-25
SPCE,55.91,Call,52,2021-06-25,0,3.65,3.83,4,3.8,25811,294,87.79,96.58%,0.929201,2021-06-25
SNAP,67.67,Put,67.5,2021-07-09,14,2.14,2.24,2.33,2.06,18438,215,85.76,43.95%,-0.471048,2021-06-25
SPCE,55.91,Call,53,2021-06-25,0,2.58,2.92,3.25,2.8,23584,294,80.22,116.31%,0.819842,2021-06-25
CCXI,13.77,Put,12.5,2021-08-20,56,2.7,2.78,2.85,2.85,10065,136,74.01,171.30%,-0.315683,2021-06-25
CZR,102.43,Call,106,2021-07-02,7,1.06,1.19,1.31,1.17,6577,105,62.64,44.64%,0.300475,2021-06-25
SPCE,55.91,Put,45,2021-07-02,7,1.05,1.09,1.12,1.1,6916,112,61.75,168.12%,-0.147088,2021-06-25
SNAP,67.67,Put,64.5,2021-07-09,14,1.01,1.03,1.05,1.02,18511,311,59.52,43.81%,-0.273408,2021-06-25
CPRI,56.26,Call,57,2021-07-02,7,1.28,1.37,1.46,1.4,5712,101,56.55,55.78%,0.448155,2021-06-25
SPCE,55.91,Call,55,2021-07-02,7,5.85,5.88,5.9,5.85,39062,698,55.96,176.12%,0.575078,2021-06-25
SPCE,55.91,Call,60,2021-07-02,7,4.25,4.28,4.3,4.25,105584,1897,55.66,190.43%,0.445974,2021-06-25
SPCE,55.91,Call,51,2021-06-25,0,4.65,5.05,5.45,4.8,12989,243,53.45,195.55%,0.830354,2021-06-25
WFC,46.38,Call,51,2021-07-16,21,0.27,0.28,0.29,0.27,9310,179,52.01,35.38%,0.139711,2021-06-25
SPCE,55.91,Call,48,2021-06-25,0,7.55,7.93,8.3,7.73,13733,279,49.22,248.60%,0.893545,2021-06-25
EXPR,7.1,Call,7.5,2021-07-02,7,0.7,0.73,0.75,0.75,6063,127,47.74,233.26%,0.496753,2021-06-25
SNAP,67.67,Put,64,2021-07-09,14,0.87,0.89,0.91,0.89,10081,240,42,44.14%,-0.245483,2021-06-25
LVS,52.68,Call,57,2021-07-16,21,0.61,0.62,0.62,0.62,28824,710,40.6,40.30%,0.2217,2021-06-25
SNAP,67.67,Put,67,2021-07-09,14,1.95,2,2.04,2,9978,254,39.28,44.13%,-0.436938,2021-06-25
AMZN,3401.46,Call,3410,2021-06-25,0,0.06,0.13,0.19,0.19,13083,347,37.7,3.31%,0.072987,2021-06-25
WISH,14.04,Call,17.5,2021-07-02,7,0.55,0.58,0.6,0.58,3958,108,36.65,208.96%,0.268748,2021-06-25
BIDU,202.64,Call,205,2021-07-02,7,3.15,3.22,3.3,3.24,19086,575,33.19,38.34%,0.424172,2021-06-25
PSAC,15.96,Call,25,2021-07-16,21,0.2,0.25,0.3,0.2,8823,266,33.17,128.84%,0.097224,2021-06-25
FSR,19.3,Call,24,2021-07-02,7,0.12,0.13,0.13,0.13,7961,255,31.22,114.04%,0.096626,2021-06-25
BIDU,202.64,Call,202.5,2021-06-25,0,0.25,0.33,0.4,0.25,15712,506,31.05,4.06%,0.629167,2021-06-25
LB,72.27,Call,77,2021-07-09,14,0.49,0.72,0.94,0.63,3821,125,30.57,38.63%,0.210772,2021-06-25
SNAP,67.67,Put,67.5,2021-07-02,7,1.6,1.64,1.67,1.62,8110,279,29.07,45.65%,-0.471438,2021-06-25
LB,72.27,Call,100,2022-01-21,210,2.01,2.21,2.4,2.27,5259,187,28.12,43.13%,0.199201,2021-06-25
SPCE,55.91,Call,49,2021-06-25,0,6.6,6.8,7,6.72,10199,374,27.27,155.12%,0.953234,2021-06-25
NKE,154.35,Call,160,2021-07-09,14,1.07,1.14,1.2,1.15,2697,100,26.97,26.29%,0.249068,2021-06-25
SOFI,18.5,Put,19,2021-07-02,7,1.16,1.22,1.28,1.15,20962,813,25.78,91.71%,-0.558191,2021-06-25
LB,72.27,Put,65,2022-01-21,210,5.85,6.1,6.35,5.95,5004,196,25.53,43.68%,-0.31688,2021-06-25
NKE,154.35,Call,155,2021-07-09,14,2.67,2.78,2.88,2.69,2496,102,24.47,25.01%,0.473574,2021-06-25
GME,209.51,Call,205,2021-06-25,0,3.75,4.93,6.1,4.7,4817,197,24.45,33.86%,0.89363,2021-06-25
SOFI,18.5,Put,17.5,2021-07-02,7,0.42,0.45,0.49,0.46,5448,223,24.43,87.59%,-0.301883,2021-06-25
SPCE,55.91,Call,50,2021-06-25,0,5.75,6,6.25,5.78,58496,2410,24.27,190.65%,0.880487,2021-06-25
DDOG,106.06,Put,105,2021-07-02,7,1.73,1.8,1.86,1.77,2439,105,23.23,38.79%,-0.415209,2021-06-25
EA,138.59,Call,140,2021-07-02,7,0.84,1.1,1.35,0.91,2669,118,22.62,19.69%,0.359385,2021-06-25
EXPR,7.1,Call,9,2021-07-02,7,0.45,0.48,0.5,0.49,4615,211,21.87,275.01%,0.33277,2021-06-25
XRX,24.33,Call,27,2021-10-15,112,0.8,0.85,0.9,0.85,10241,469,21.84,35.23%,0.308871,2021-06-25
FUBO,34.25,Put,34,2021-07-02,7,1.55,1.6,1.65,1.6,3006,140,21.47,91.42%,-0.451726,2021-06-25
NKE,154.35,Call,152.5,2021-06-25,0,1.55,1.83,2.1,2,11369,569,19.98,23.10%,0.843762,2021-06-25
EXEL,23.42,Call,23,2021-07-16,21,0.95,1.1,1.25,1.1,5444,278,19.58,39.33%,0.594685,2021-06-25
PSAC,15.96,Call,22.5,2021-07-16,21,0.3,0.32,0.35,0.3,6396,330,19.38,119.05%,0.144616,2021-06-25
PBR,11.95,Call,11.5,2021-07-16,21,0.64,0.71,0.77,0.71,2108,109,19.34,40.91%,0.666372,2021-06-25
LPRO,42.44,Call,45,2021-07-16,21,0.65,0.78,0.9,1,2195,116,18.92,42.27%,0.299272,2021-06-25
GME,209.51,Call,207.5,2021-06-25,0,2,2.75,3.5,3.12,2968,163,18.21,45.17%,0.663721,2021-06-25
HMC,32.47,Call,40,2022-01-21,210,0.4,0.43,0.45,0.41,2125,119,17.86,26.07%,0.137281,2021-06-25
NKE,154.35,Call,160,2021-07-02,7,0.84,0.87,0.89,0.85,7688,436,17.63,32.54%,0.218206,2021-06-25
SOFI,18.5,Call,20,2021-07-02,7,0.62,0.66,0.69,0.66,5032,287,17.53,119.77%,0.349354,2021-06-25
SNAP,67.67,Call,69.5,2021-07-02,7,1.07,1.1,1.12,1.13,8325,481,17.31,49.33%,0.360842,2021-06-25
CCJ,19.95,Call,21.5,2021-07-16,21,0.32,0.34,0.36,0.35,2007,116,17.3,46.77%,0.270257,2021-06-25
PSAC,15.96,Call,17.5,2021-10-15,112,1.65,1.95,2.25,1.8,5092,295,17.26,67.90%,0.47748,2021-06-25
LX,13.05,Put,15,2021-11-19,147,2.95,3.43,3.9,3.6,4279,250,17.12,71.33%,-0.532302,2021-06-25
IQ,15.89,Call,20,2021-07-23,28,0.18,0.21,0.24,0.26,2006,118,17,71.13%,0.142577,2021-06-25
RIOT,32.97,Put,28,2021-07-02,7,0.35,0.36,0.37,0.35,11434,687,16.64,111.63%,-0.128306,2021-06-25
