Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
LVS,61.26,Call,63,2021-06-04,35,1.95,1.98,2,1.99,29368,318,92.35,36.16%,0.423036,2021-04-30
SIRI,6.1,Put,6,2021-05-28,28,0.1,0.15,0.2,0.15,10280,113,90.97,29.06%,-0.406024,2021-04-30
ARVL,18.6,Call,10,2021-05-21,21,8.2,8.4,8.6,8.5,8504,124,68.58,0.00%,0,2021-04-30
TWTR,55.22,Call,60,2021-05-07,7,0.29,0.3,0.3,0.29,9464,162,58.42,54.03%,0.141848,2021-04-30
HBI,21.06,Call,21.5,2021-05-14,14,0.8,0.85,0.9,0.8,4320,101,42.77,61.01%,0.451579,2021-04-30
AUPH,13.27,Put,12,2021-06-18,49,0.5,0.88,1.25,0.9,4108,102,40.27,78.70%,-0.31096,2021-04-30
IQ,14.71,Call,15,2021-05-14,14,0.45,0.51,0.57,0.56,9681,251,38.57,59.94%,0.45723,2021-04-30
AMZN,3467.42,Put,3485,2021-04-30,0,14.1,17.35,20.6,23,5028,137,36.7,12.88%,-0.773951,2021-04-30
AMZN,3467.42,Put,3490,2021-04-30,0,17.5,21.55,25.6,22.85,5979,171,34.96,7.53%,-0.951315,2021-04-30
AMZN,3467.42,Put,3480,2021-04-30,0,8.3,12.03,15.75,13,10905,326,33.45,5.31%,-0.905101,2021-04-30
SOS,4.21,Call,5.5,2021-06-04,35,0.15,0.2,0.25,0.2,4674,147,31.8,109.84%,0.268995,2021-04-30
AMZN,3467.42,Put,3510,2021-04-30,0,39,42.28,45.55,41.72,3500,118,29.66,22.14%,-0.854306,2021-04-30
AMZN,3467.42,Put,3500,2021-05-07,7,63.35,65.5,67.65,65.2,3822,132,28.95,24.50%,-0.601942,2021-04-30
MARA,36.78,Put,37.5,2021-04-30,0,0.7,0.91,1.12,0.97,4220,151,27.95,69.46%,-0.698174,2021-04-30
SOS,4.21,Call,4,2021-06-04,35,0.55,0.6,0.65,0.53,4166,153,27.23,96.58%,0.625774,2021-04-30
BUD,70.96,Call,72,2021-05-07,7,0.18,0.69,1.2,1.15,4096,152,26.95,41.02%,0.409309,2021-04-30
AMZN,3467.42,Put,3600,2021-04-30,0,126.95,131.98,137,133,5967,225,26.52,34.58%,-0.981213,2021-04-30
KAR,14.99,Call,17.5,2021-06-18,49,0.25,0.28,0.3,0.28,2685,102,26.32,47.00%,0.208115,2021-04-30
AMZN,3467.42,Put,3495,2021-04-30,0,22.55,26.55,30.55,30.7,4414,172,25.66,16.73%,-0.817854,2021-04-30
AMZN,3467.42,Put,3500,2021-04-30,0,29,32.28,35.55,35.8,17971,735,24.45,18.58%,-0.832404,2021-04-30
TMUS,132.13,Call,150,2021-07-16,77,0.85,0.94,1.03,0.9,2268,102,22.24,23.53%,0.131426,2021-04-30
