Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
CLOV,9.67,Call,14,2021-05-21,32,0.75,0.78,0.8,0.75,19528,145,134.68,167.63%,0.309451,2021-04-19
TSLA,714.63,Call,1030,2022-01-21,277,80.55,81.38,82.2,78.75,25000,222,112.61,67.96%,0.374113,2021-04-19
DISCK,31.2,Put,25,2021-05-21,32,0.15,0.18,0.2,0.17,20704,207,100.02,54.11%,-0.071719,2021-04-19
AFL,53.56,Call,57.5,2021-08-20,123,0.8,0.85,0.9,0.85,19244,223,86.3,18.94%,0.254717,2021-04-19
ADI,156.91,Put,145,2021-05-21,32,1.4,1.58,1.75,1.65,11088,135,82.13,31.89%,-0.192554,2021-04-19
DKNG,56.68,Call,57,2021-04-23,4,1.34,1.35,1.36,1.36,26389,348,75.83,63.81%,0.479751,2021-04-19
CLOV,9.67,Call,11,2021-05-21,32,1.25,1.28,1.3,1.3,32104,454,70.71,156.51%,0.481493,2021-04-19
CLOV,9.67,Put,9,2021-05-21,32,1.25,1.28,1.3,1.3,8616,125,68.93,147.51%,-0.350922,2021-04-19
AAPL,134.84,Call,165,2021-05-14,25,0.18,0.19,0.2,0.19,7041,105,67.06,41.22%,0.034342,2021-04-19
AFL,53.56,Put,40,2021-08-20,123,0.2,0.23,0.25,0.25,18940,301,62.92,32.45%,-0.054268,2021-04-19
DBX,26.12,Call,26.5,2021-04-23,4,0.29,0.3,0.3,0.29,15822,308,51.37,41.41%,0.377739,2021-04-19
C,72.13,Put,80,2021-06-18,60,8.7,8.95,9.2,8.7,14404,309,46.61,24.13%,-0.850619,2021-04-19
CZR,88.75,Call,96,2021-04-23,4,0.23,0.43,0.63,0.53,5270,115,45.83,71.78%,0.156875,2021-04-19
DISCK,31.2,Call,32.5,2021-05-21,32,1.25,1.28,1.3,1.3,20402,447,45.64,49.99%,0.420067,2021-04-19
MARA,35.55,Call,37,2021-04-23,4,1.82,1.88,1.93,1.88,5274,120,43.95,167.86%,0.444472,2021-04-19
IPOE,15.39,Call,20,2021-06-18,60,0.3,0.31,0.32,0.3,5054,118,42.83,59.68%,0.168073,2021-04-19
RIOT,40.9,Call,41,2021-04-23,4,2.73,2.79,2.84,2.82,4721,112,42.15,168.02%,0.529533,2021-04-19
PBR,8.54,Call,8.5,2021-05-14,25,0.44,0.45,0.46,0.45,7879,191,41.25,49.36%,0.533786,2021-04-19
CSTM,15.15,Put,14,2021-05-21,32,0.5,0.58,0.65,0.55,5753,140,41.09,59.59%,-0.296045,2021-04-19
HOG,44.29,Call,45,2021-04-23,4,1.15,1.25,1.35,1.25,5126,132,38.83,84.91%,0.445852,2021-04-19
FUTU,177.92,Call,180,2021-04-23,4,8,8.2,8.4,8.1,4069,105,38.75,121.87%,0.48912,2021-04-19
PTON,107.75,Call,110,2021-04-23,4,2.11,2.18,2.25,2.21,4569,123,37.15,70.62%,0.404181,2021-04-19
FUBO,19.43,Put,17,2021-04-23,4,0.13,0.15,0.17,0.16,6126,165,37.13,118.11%,-0.126607,2021-04-19
PRCH,13.51,Call,12.5,2021-05-21,32,1.95,2.03,2.1,2.03,7721,221,34.94,96.07%,0.66111,2021-04-19
ADI,156.91,Call,165,2021-09-17,151,6.9,7.15,7.4,7,4422,128,34.55,26.60%,0.402189,2021-04-19
MARA,35.55,Put,34,2021-04-23,4,1.67,1.74,1.81,1.72,4308,128,33.66,166.63%,-0.365852,2021-04-19
FCEL,9.21,Call,13.5,2021-05-07,18,0.09,0.1,0.11,0.1,7777,245,31.74,119.93%,0.096352,2021-04-19
RIOT,40.9,Call,42,2021-04-23,4,2.35,2.4,2.44,2.45,3581,113,31.69,168.45%,0.475153,2021-04-19
AA,36.03,Call,36,2021-04-23,4,0.95,0.98,1,0.97,2986,100,29.86,63.49%,0.518298,2021-04-19
WDAY,254.51,Put,230,2021-05-21,32,2.07,2.32,2.57,2.19,5137,180,28.54,35.06%,-0.152072,2021-04-19
IQ,15,Put,13,2021-04-30,11,0.1,0.11,0.12,0.11,3695,130,28.42,72.13%,-0.113966,2021-04-19
PINS,73.91,Call,78,2021-04-23,4,0.76,0.84,0.92,0.9,3278,116,28.26,76.12%,0.262366,2021-04-19
TSLA,714.63,Call,1050,2022-01-21,277,77,77.83,78.65,76.95,19965,714,27.96,67.95%,0.361817,2021-04-19
BBBY,25.09,Call,28,2021-06-18,60,1.41,1.44,1.48,1.4,3136,113,27.75,61.93%,0.377742,2021-04-19
MARA,35.55,Put,33,2021-04-23,4,1.31,1.34,1.36,1.34,6946,259,26.82,168.17%,-0.3047,2021-04-19
SNAP,60.44,Put,52.5,2021-04-23,4,1.18,1.2,1.22,1.21,20216,779,25.95,169.39%,-0.188603,2021-04-19
PINS,73.91,Call,80,2021-04-23,4,0.55,0.58,0.61,0.58,5941,234,25.39,79.29%,0.180788,2021-04-19
RIOT,40.9,Call,43,2021-04-23,4,1.95,2.01,2.07,1.99,4445,178,24.97,166.96%,0.421092,2021-04-19
MARA,35.55,Call,36,2021-04-23,4,2.19,2.26,2.33,2.25,5322,214,24.87,165.43%,0.505577,2021-04-19
ABNB,174.58,Put,150,2021-05-07,18,0.8,0.89,0.98,0.98,2899,118,24.57,54.48%,-0.094235,2021-04-19
CARR,43.87,Call,50,2021-05-21,32,0.1,0.13,0.15,0.12,2729,112,24.37,29.62%,0.072471,2021-04-19
VSPR,9.96,Put,7.5,2021-05-21,32,0.1,0.15,0.2,0.1,2766,120,23.05,76.90%,-0.086947,2021-04-19
FUBO,19.43,Call,25,2021-06-18,60,1.76,1.78,1.8,1.8,2582,118,21.88,112.32%,0.372279,2021-04-19
MARA,35.55,Call,35,2021-04-23,4,2.64,2.69,2.73,2.67,7156,334,21.43,162.08%,0.570163,2021-04-19
DRI,145.96,Call,155,2021-07-16,88,6.4,6.5,6.6,6.5,9808,459,21.37,36.39%,0.39041,2021-04-19
FUTU,177.92,Call,170,2021-04-23,4,12.7,12.9,13.1,12.91,5590,262,21.34,115.15%,0.669358,2021-04-19
AAL,21.55,Call,26,2021-11-19,214,1.79,1.92,2.04,1.9,4929,235,20.97,51.52%,0.390445,2021-04-19
RIOT,40.9,Call,40,2021-04-23,4,3.25,3.28,3.3,3.22,6382,316,20.2,166.08%,0.585105,2021-04-19
PTON,107.75,Put,100,2021-04-23,4,0.81,0.84,0.87,0.87,9524,474,20.09,79.43%,-0.173754,2021-04-19
HD,326.85,Put,325,2021-04-23,4,2.3,2.44,2.58,2.3,2470,123,20.08,22.85%,-0.404887,2021-04-19
FUTU,177.92,Put,160,2021-04-23,4,2.1,2.28,2.45,2.25,2169,109,19.9,117.99%,-0.178413,2021-04-19
ULTA,328.26,Put,320,2021-04-23,4,1.75,1.8,1.85,1.82,3682,186,19.8,36.04%,-0.243646,2021-04-19
AMZN,3372.01,Call,3405,2021-04-23,4,22.6,23.33,24.05,23.35,2170,110,19.73,26.54%,0.368309,2021-04-19
TSLA,714.63,Call,720,2021-04-23,4,16.9,17.2,17.5,17.02,18585,958,19.4,65.39%,0.470093,2021-04-19
APA,18.07,Call,18,2021-04-23,4,0.45,0.46,0.47,0.43,3747,195,19.22,56.38%,0.537632,2021-04-19
KEY,20.42,Put,20,2021-04-23,4,0.2,0.4,0.6,0.54,2413,129,18.71,86.26%,-0.392988,2021-04-19
XPEV,31.2,Call,36,2021-04-30,11,0.65,0.67,0.68,0.66,10989,594,18.5,99.48%,0.228968,2021-04-19
LUV,62.03,Call,61,2021-04-23,4,1.93,1.97,2.01,1.91,1919,104,18.45,54.30%,0.626725,2021-04-19
TSLA,714.63,Call,715,2021-04-23,4,19.2,19.35,19.5,19.3,11677,634,18.42,65.28%,0.510651,2021-04-19
PM,91.67,Call,94,2021-04-23,4,0.51,0.66,0.8,0.71,2077,113,18.38,42.05%,0.287918,2021-04-19
CWH,43.02,Call,42,2021-04-23,4,1.6,1.7,1.8,1.61,2183,119,18.34,57.59%,0.665313,2021-04-19
AAPL,134.84,Put,134,2021-05-14,25,4.2,4.25,4.3,4.45,5185,289,17.94,33.04%,-0.455519,2021-04-19
PFGC,56.62,Put,50,2021-05-21,32,0.45,0.63,0.8,0.8,1856,106,17.51,48.15%,-0.172665,2021-04-19
PTON,107.75,Put,107,2021-04-23,4,2.83,2.83,2.83,2.86,2060,118,17.46,71.19%,-0.447851,2021-04-19
KEY,20.42,Call,20.5,2021-04-23,4,0.3,0.38,0.45,0.45,4280,248,17.26,57.62%,0.483968,2021-04-19
NKLA,10.29,Call,11,2021-10-15,179,2.19,2.36,2.52,2.26,1799,109,16.5,88.85%,0.580818,2021-04-19
PTON,107.75,Put,105,2021-04-23,4,1.99,2.02,2.05,2,8613,529,16.28,71.79%,-0.351335,2021-04-19
KO,54,Put,54,2021-04-23,4,0.4,0.44,0.47,0.46,2351,145,16.21,20.00%,-0.501943,2021-04-19
TSLA,714.63,Put,705,2021-04-23,4,14.55,14.73,14.9,14.78,8204,507,16.18,64.83%,-0.407507,2021-04-19
LOW,204.01,Put,200,2021-05-21,32,5.65,5.83,6,5.85,3178,199,15.97,31.89%,-0.402039,2021-04-19
MARA,35.55,Put,32,2021-04-23,4,0.96,0.98,1,0.97,1748,110,15.89,165.33%,-0.243675,2021-04-19
PLAY,42.86,Call,45,2021-04-23,4,0.24,0.27,0.3,0.27,2229,142,15.7,54.22%,0.203265,2021-04-19
IAA,61.4,Put,55,2021-07-16,88,1.5,1.7,1.9,1.65,2393,153,15.64,35.84%,-0.237655,2021-04-19
SNAP,60.44,Call,62,2021-04-30,11,4.05,4.13,4.2,4,5567,357,15.59,114.94%,0.488884,2021-04-19
LOGI,114.06,Put,105,2021-05-21,32,1.95,2.05,2.15,2.11,3051,196,15.57,42.50%,-0.235521,2021-04-19
MA,382.16,Put,390,2021-06-18,60,18.65,19.45,20.25,19.4,2459,159,15.47,24.03%,-0.565946,2021-04-19
GME,164.37,Call,170,2021-04-23,4,9.1,9.27,9.45,9.3,7386,494,14.95,170.73%,0.460545,2021-04-19
CLNE,11.84,Call,14,2021-05-21,32,0.6,0.63,0.65,0.63,8688,584,14.88,96.43%,0.328471,2021-04-19
PAGS,44.6,Call,47.5,2021-09-17,151,4,4.15,4.3,4.1,10287,695,14.8,46.10%,0.474508,2021-04-19
CRWD,213.37,Call,225,2021-04-23,4,1.18,1.21,1.25,1.25,3324,227,14.64,55.55%,0.188451,2021-04-19
MO,49.08,Put,47.5,2021-04-23,4,0.4,0.43,0.45,0.4,2196,151,14.54,48.93%,-0.257329,2021-04-19
SNAP,60.44,Put,53,2021-04-30,11,1.7,1.76,1.82,1.77,5058,349,14.49,116.36%,-0.226178,2021-04-19
KL,37.79,Call,50,2023-01-20,641,4.9,4.95,5,4.9,4555,316,14.41,45.56%,0.40613,2021-04-19
AMZN,3372.01,Call,3430,2021-04-23,4,15.25,16.35,17.45,16.31,3749,271,13.83,27.15%,0.279086,2021-04-19
AMZN,3372.01,Call,3380,2021-04-23,4,33,34,35,34.02,5255,381,13.79,26.86%,0.472157,2021-04-19
CLF,17.39,Call,27,2021-07-16,88,0.44,0.46,0.48,0.44,2393,174,13.75,74.62%,0.154477,2021-04-19
PINS,73.91,Put,70,2021-04-23,4,0.62,0.67,0.72,0.73,1551,113,13.73,68.64%,-0.214013,2021-04-19
