Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
MRNA,145.74,Call,100,2022-03-18,27,45.3,47.08,48.85,47.55,7500,117,64.1,110.51%,0.919767,2022-02-18
KPTI,14.38,Call,17.5,2022-03-18,27,1.4,1.42,1.45,1.4,7616,143,53.26,156.37%,0.401625,2022-02-18
ROKU,112.46,Call,110,2022-02-18,0,1,2.08,3.15,2.84,6145,120,51.21,53.82%,0.789558,2022-02-18
DKNG,17.29,Put,17.5,2022-03-04,14,1.24,1.27,1.3,1.26,8027,159,50.48,84.86%,-0.495834,2022-02-18
LMT,386.46,Put,390,2022-03-18,27,12.7,13.05,13.4,12.7,7787,155,50.24,24.67%,-0.552004,2022-02-18
GFI,13.08,Call,14,2022-03-18,27,0.3,0.35,0.4,0.4,5095,112,45.49,53.22%,0.342129,2022-02-18
ROKU,112.46,Put,100,2022-02-25,7,1.66,1.73,1.8,1.75,21095,486,43.41,103.18%,-0.18584,2022-02-18
TSLA,856.98,Call,855,2022-02-18,0,1.9,2.37,2.84,2,15292,391,39.11,2.59%,0.957289,2022-02-18
MO,51.74,Call,53,2022-02-25,7,0.14,0.15,0.16,0.14,14593,383,38.1,19.87%,0.18314,2022-02-18
DKNG,17.29,Call,19,2022-02-25,7,0.25,0.26,0.27,0.25,4950,136,36.4,84.22%,0.226496,2022-02-18
FB,206.16,Call,210,2022-02-25,7,3.05,3.08,3.1,3.1,8425,251,33.57,41.56%,0.385162,2022-02-18
QTNT,1.42,Put,2.5,2022-03-18,27,1,1.2,1.4,1.15,3275,101,32.43,193.57%,-0.791388,2022-02-18
TSLA,856.98,Call,860,2022-02-25,7,23.95,24.23,24.5,24.15,4415,160,27.59,54.06%,0.496182,2022-02-18
AMD,113.83,Call,112,2022-02-25,7,4.8,4.9,5,4.9,5125,206,24.88,62.82%,0.59089,2022-02-18
PLTR,11.02,Call,11,2022-02-25,7,0.52,0.53,0.54,0.53,10147,431,23.54,85.53%,0.529718,2022-02-18
JD,71.86,Call,80,2022-03-04,14,0.58,0.67,0.76,0.59,3407,145,23.5,52.30%,0.159499,2022-02-18
AMZN,3052.03,Call,3060,2022-02-18,0,0.2,0.85,1.5,1.2,4028,180,22.38,6.28%,0.212534,2022-02-18
NCLH,21.2,Call,21.5,2022-03-04,14,0.96,0.98,0.99,0.95,3789,170,22.29,67.11%,0.483562,2022-02-18
FSR,11.66,Call,12,2022-03-04,14,0.69,0.72,0.75,0.78,2298,104,22.1,95.31%,0.475806,2022-02-18
HBI,15.23,Put,15,2022-02-25,7,0.15,0.2,0.25,0.2,4678,216,21.66,35.54%,-0.374677,2022-02-18
TSLA,856.98,Call,845,2022-02-18,0,10.5,11.93,13.35,13.2,4666,224,20.83,29.10%,0.826086,2022-02-18
AMD,113.83,Call,111,2022-02-18,0,2.49,3.05,3.6,2.9,10406,501,20.77,34.13%,0.923443,2022-02-18
NCLH,21.2,Call,22,2022-03-04,14,0.73,0.76,0.78,0.81,4147,200,20.74,65.79%,0.411732,2022-02-18
DKNG,17.29,Call,18,2022-02-25,7,0.51,0.52,0.53,0.52,3581,173,20.7,84.89%,0.388365,2022-02-18
TGT,204.39,Put,185,2022-03-11,21,2.25,2.49,2.73,2.51,2480,125,19.84,48.64%,-0.18276,2022-02-18
TNL,59,Call,62.5,2022-03-18,27,1.15,1.58,2,1.8,2502,129,19.4,49.97%,0.356327,2022-02-18
DKNG,17.29,Put,18,2022-02-25,7,1.21,1.23,1.24,1.21,7108,375,18.95,82.71%,-0.615671,2022-02-18
AMD,113.83,Call,112,2022-02-18,0,1.51,1.88,2.25,1.91,14939,824,18.13,25.50%,0.890657,2022-02-18
SQ,97.72,Put,104,2022-02-25,7,11.7,11.9,12.1,11.4,2115,117,18.08,150.87%,-0.576792,2022-02-18
AMZN,3052.03,Call,3075,2022-02-18,0,0.05,0.18,0.3,0.12,2434,135,18.03,7.46%,0.026652,2022-02-18
AMZN,3052.03,Call,3100,2022-02-25,7,34.95,36.2,37.45,36,4340,246,17.64,33.42%,0.376818,2022-02-18
TSLA,856.98,Call,860,2022-02-18,0,0.16,0.21,0.25,0.18,31565,1800,17.54,6.07%,0.132606,2022-02-18
TSLA,856.98,Call,865,2022-02-25,7,21.55,21.78,22,21.8,2034,117,17.38,53.86%,0.465086,2022-02-18
FB,206.16,Call,205,2022-02-18,0,0.77,1.14,1.51,1.16,6670,386,17.28,18.77%,0.720257,2022-02-18
NCLH,21.2,Put,20.5,2022-02-25,7,0.51,0.52,0.53,0.52,5601,329,17.02,71.49%,-0.348752,2022-02-18
HOOD,11.81,Call,12.5,2022-03-11,21,0.75,0.78,0.82,0.77,2258,134,16.85,93.08%,0.443254,2022-02-18
TSLA,856.98,Call,840,2022-02-25,7,35.4,35.88,36.35,35.4,2245,134,16.75,55.55%,0.617391,2022-02-18
TSLA,856.98,Call,840,2022-02-18,0,15.3,16.8,18.3,16.16,4651,279,16.67,37.62%,0.849376,2022-02-18
QCOM,167.64,Call,175,2022-03-25,34,5.05,5.3,5.55,6.2,2828,171,16.54,41.12%,0.385448,2022-02-18
AMD,113.83,Put,106,2022-02-25,7,1.22,1.27,1.32,1.29,7790,474,16.43,66.90%,-0.207332,2022-02-18
MRNA,145.74,Put,250,2022-03-18,27,101.05,104.5,107.95,104.6,7502,457,16.42,95.53%,-0.974223,2022-02-18
TRIP,27.97,Call,27,2022-03-18,27,2.1,2.21,2.32,2.2,3257,201,16.2,56.07%,0.620854,2022-02-18
ELY,23.38,Put,22,2022-03-18,27,0.65,0.73,0.8,0.75,5028,312,16.12,53.99%,-0.312836,2022-02-18
TECK,35.49,Put,35,2022-03-18,27,1.65,1.7,1.75,1.74,1961,122,16.07,51.57%,-0.433563,2022-02-18
MSFT,287.93,Call,312.5,2022-03-04,14,0.46,0.62,0.77,0.5,2023,129,15.68,28.22%,0.072169,2022-02-18
ABNB,174.9,Put,170,2022-03-04,14,5.2,5.33,5.45,5.35,2053,133,15.44,56.06%,-0.376849,2022-02-18
AMZN,3052.03,Call,3055,2022-02-18,0,0.18,2.04,3.9,0.9,1596,105,15.2,3.24%,0.282221,2022-02-18
AMC,17.9,Put,14.5,2022-02-25,7,0.1,0.11,0.11,0.1,7321,487,15.03,111.94%,-0.07543,2022-02-18
AMAT,133.35,Call,140,2022-02-25,7,1.03,1.12,1.21,1.1,4583,308,14.88,45.82%,0.230455,2022-02-18
ABT,116.79,Put,119,2022-02-18,0,1.23,1.97,2.7,1.27,1796,122,14.72,53.37%,-0.746535,2022-02-18
AMZN,3052.03,Call,3070,2022-02-18,0,0.1,0.18,0.25,0.25,3295,224,14.71,7.00%,0.053412,2022-02-18
RBLX,49.72,Put,46,2022-02-25,7,0.95,0.98,1,1,2177,148,14.71,91.57%,-0.249291,2022-02-18
MNTV,15.97,Put,15,2022-07-15,146,0.35,1.98,3.6,2.15,7500,520,14.42,67.24%,-0.359427,2022-02-18
M,25.7,Call,34.5,2022-02-25,7,0.13,0.15,0.17,0.14,1426,100,14.26,135.83%,0.070256,2022-02-18
ROKU,112.46,Put,110,2022-02-25,7,4.4,4.55,4.7,4.4,6845,487,14.06,90.27%,-0.405378,2022-02-18
AMZN,3052.03,Put,3070,2022-02-18,0,14.6,19.6,24.6,19.49,3855,287,13.43,11.36%,-0.83938,2022-02-18
AFRM,37.33,Call,40,2022-02-25,7,1.11,1.17,1.22,1.18,2014,152,13.25,106.39%,0.346307,2022-02-18
EXP,138.45,Put,130,2022-03-18,27,2.05,2.35,2.65,2.55,1443,109,13.24,39.88%,-0.264187,2022-02-18
ARQQ,14.89,Call,15,2022-03-18,27,0.85,1.1,1.35,0.95,2885,218,13.23,61.99%,0.516208,2022-02-18
PDD,56.03,Put,52,2022-02-25,7,0.91,0.97,1.02,0.98,1358,103,13.18,83.66%,-0.241251,2022-02-18
CZR,79.28,Call,82,2022-02-25,7,2.2,2.58,2.95,2.35,1569,122,12.86,79.63%,0.400972,2022-02-18
DWAC,84.32,Call,85,2022-02-25,7,3.4,3.47,3.55,3.45,1402,109,12.86,80.87%,0.493721,2022-02-18
CHTR,596.83,Put,600,2022-03-18,27,19.6,21.05,22.5,19.38,16669,1299,12.83,29.92%,-0.509735,2022-02-18
VVV,33.25,Call,35,2022-04-14,54,0.75,0.78,0.8,0.8,1462,114,12.82,29.48%,0.339343,2022-02-18
DKNG,17.29,Call,17,2022-02-18,0,0.28,0.31,0.33,0.3,2319,181,12.81,24.94%,0.905235,2022-02-18
PYPL,103.65,Put,65,2024-01-19,700,6.05,6.43,6.8,6.75,3598,288,12.49,45.65%,-0.145865,2022-02-18
WELL,82.86,Put,80,2022-03-18,27,1.6,1.75,1.9,1.6,2521,205,12.3,30.99%,-0.331688,2022-02-18
BYND,52.33,Put,50,2022-02-25,7,3.4,3.5,3.6,3.5,2975,249,11.95,162.07%,-0.376312,2022-02-18
CF,73.27,Call,80,2022-03-04,14,0.8,0.93,1.05,0.93,1545,130,11.88,54.43%,0.218698,2022-02-18
ROKU,112.46,Put,105,2022-02-25,7,2.75,2.84,2.94,2.78,7870,666,11.82,95.96%,-0.279934,2022-02-18
CHTR,596.83,Call,600,2022-03-18,27,16.1,17.45,18.8,18.9,16668,1414,11.79,29.26%,0.489315,2022-02-18
AAPL,167.3,Call,140,2022-08-19,181,32.35,32.98,33.6,33.73,1184,101,11.72,37.35%,0.787892,2022-02-18
AMZN,3052.03,Call,3040,2022-02-18,0,9.5,13.75,18,12.35,1739,150,11.59,5.45%,0.918638,2022-02-18
AAPL,167.3,Call,167.5,2022-02-25,7,2.34,2.48,2.62,2.45,14704,1270,11.58,27.64%,0.49428,2022-02-18
PLTR,11.02,Call,11.5,2022-02-25,7,0.3,0.31,0.32,0.3,6292,544,11.57,81.09%,0.373118,2022-02-18
HOOD,11.81,Call,12,2022-02-25,7,0.49,0.51,0.52,0.51,1941,169,11.49,91.32%,0.474889,2022-02-18
DKNG,17.29,Put,15,2022-02-25,7,0.15,0.16,0.16,0.16,6556,576,11.38,96.79%,-0.129847,2022-02-18
DKNG,17.29,Call,20,2022-02-25,7,0.14,0.15,0.15,0.15,3890,345,11.28,92.17%,0.140741,2022-02-18
RTX,93.37,Call,96,2022-03-04,14,0.6,0.71,0.82,0.7,2093,187,11.19,23.31%,0.273612,2022-02-18
ATNM,5.08,Call,25,2023-01-20,336,0.25,1.03,1.8,0.73,2015,182,11.07,138.73%,0.297439,2022-02-18
CWH,32.09,Put,30,2022-02-25,7,0.7,0.83,0.95,0.85,1374,126,10.9,98.17%,-0.289126,2022-02-18
AMZN,3052.03,Put,3090,2022-02-18,0,33.55,38.55,43.55,45.35,4211,390,10.8,15.03%,-0.942874,2022-02-18
CCJ,20.22,Put,20,2024-01-19,700,5.2,5.58,5.95,5.44,2005,187,10.72,50.61%,-0.358149,2022-02-18
NFLX,391.29,Put,385,2022-02-25,7,6.85,7.07,7.3,7.4,2642,247,10.7,46.20%,-0.38769,2022-02-18
ABBV,144.03,Put,144,2022-02-25,7,1.61,1.77,1.93,1.73,2017,191,10.56,21.28%,-0.500847,2022-02-18
