Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
HRB,17,Put,17,2020-06-19,21,1.05,1.1,1.15,1.09,11609,115,100.95,67.53%,N/A,2020-05-29
APY,9.07,Call,10,2020-06-19,21,0.6,0.65,0.7,0.6,31416,449,69.97,109.35%,N/A,2020-05-29
FEYE,12.48,Call,12.5,2020-06-26,28,0.85,0.87,0.88,0.87,9323,151,61.74,63.39%,N/A,2020-05-29
SNAP,18.94,Put,18,2020-07-02,34,0.78,0.8,0.82,0.77,8552,151,56.64,53.03%,N/A,2020-05-29
UAL,28.04,Call,40,2020-06-12,14,0.19,0.2,0.21,0.2,6595,119,55.42,116.95%,N/A,2020-05-29
OXY,12.95,Put,11,2020-07-17,49,0.75,0.78,0.8,0.75,18679,393,47.53,88.57%,N/A,2020-05-29
PDD,66.87,Put,58,2020-06-05,7,0.2,0.25,0.3,0.28,6466,138,46.86,77.07%,N/A,2020-05-29
ZS,98.09,Call,95,2020-06-05,7,5.3,5.4,5.5,5.2,7049,154,45.77,64.13%,N/A,2020-05-29
ZNGA,9.15,Call,9,2020-07-17,49,0.85,0.86,0.86,0.86,67597,1630,41.47,58.49%,N/A,2020-05-29
FLEX,9.71,Call,10,2020-06-05,7,0.14,0.21,0.28,0.23,4419,121,36.52,65.30%,N/A,2020-05-29
DXC,14.21,Call,15,2020-09-18,112,1.9,2.13,2.35,2,10208,281,36.33,73.33%,N/A,2020-05-29
TEVA,12.53,Put,12.5,2020-06-19,21,0.6,0.63,0.66,0.62,7789,226,34.46,53.49%,N/A,2020-05-29
ZS,98.09,Call,100,2020-06-05,7,2.5,2.58,2.65,2.55,18021,539,33.43,62.33%,N/A,2020-05-29
TLRY,9.85,Put,7,2020-07-17,49,0.9,0.94,0.98,0.98,10589,349,30.34,176.14%,N/A,2020-05-29
MRVL,32.62,Call,33,2020-06-05,7,0.51,0.52,0.52,0.52,19441,713,27.27,38.06%,N/A,2020-05-29
