Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
PTEN,4.8,Call,5,2020-07-17,31,0.65,0.7,0.75,0.75,12440,104,119.62,149.30%,N/A,2020-06-16
PTON,49.91,Call,54,2020-06-26,10,1.08,1.11,1.13,1.11,11317,114,99.27,77.77%,N/A,2020-06-16
ATUS,25.14,Put,25,2020-07-17,31,1.1,1.18,1.25,1.2,10374,158,65.66,44.13%,N/A,2020-06-16
PTEN,4.8,Put,4,2020-08-21,66,0.55,0.68,0.8,0.55,12091,200,60.46,122.14%,N/A,2020-06-16
KO,46.77,Put,42,2020-06-26,10,0.12,0.15,0.17,0.15,5944,100,59.44,48.76%,N/A,2020-06-16
LLY,163.71,Call,175,2020-07-17,31,2.55,2.66,2.76,2.65,10249,238,43.06,34.57%,N/A,2020-06-16
MU,51.02,Call,61,2020-07-02,16,0.37,0.38,0.39,0.37,6774,159,42.6,66.52%,N/A,2020-06-16
BMY,57.06,Call,60,2020-07-31,45,1.35,1.46,1.57,1.45,5188,123,42.18,32.07%,N/A,2020-06-16
BA,197.77,Put,205,2020-07-17,31,25.65,26.08,26.5,26.2,20631,605,34.1,96.70%,N/A,2020-06-16
ROKU,120.81,Call,240,2020-07-17,31,0.74,0.75,0.75,0.75,61066,1903,32.09,126.15%,N/A,2020-06-16
ORCL,54.59,Put,49,2020-06-19,3,0.12,0.14,0.15,0.14,7998,273,29.3,84.29%,N/A,2020-06-16
PUMP,5.98,Put,5,2020-09-18,94,0.7,0.92,1.15,0.95,5007,186,26.92,128.14%,N/A,2020-06-16
BHC,19.38,Call,19.5,2020-06-19,3,0.55,0.57,0.58,0.56,44829,1706,26.28,87.78%,N/A,2020-06-16
ET,8.25,Call,10,2020-07-24,38,0.14,0.15,0.15,0.15,10550,429,24.59,59.99%,N/A,2020-06-16
ALLY,20.98,Put,13,2021-01-15,213,1.1,1.28,1.45,1.22,7009,313,22.39,81.16%,N/A,2020-06-16
PHM,36.53,Call,40,2020-07-17,31,1.12,1.16,1.2,1.13,3020,141,21.42,55.70%,N/A,2020-06-16
ADBE,411.67,Call,455,2020-07-17,31,2.76,3.21,3.65,3,2652,132,20.09,32.01%,N/A,2020-06-16
SQ,94.74,Call,97.5,2020-06-19,3,0.88,0.92,0.95,0.92,2385,122,19.55,57.57%,N/A,2020-06-16
SHOP,805.76,Call,900,2020-06-26,10,8.5,8.6,8.7,8.7,6673,342,19.51,69.14%,N/A,2020-06-16
CAT,130.11,Call,132,2020-06-19,3,1.45,1.69,1.94,1.51,4225,217,19.47,49.12%,N/A,2020-06-16
IQ,24.1,Put,20,2020-07-17,31,0.69,0.72,0.74,0.72,3436,178,19.3,86.06%,N/A,2020-06-16
ON,19.94,Call,30,2022-01-21,584,2.25,2.55,2.85,2.46,3665,195,18.79,49.79%,N/A,2020-06-16
AAL,17.03,Call,21,2020-06-19,3,0.13,0.14,0.14,0.14,120677,6482,18.62,178.24%,N/A,2020-06-16
ROKU,120.81,Call,118,2020-06-26,10,7.65,8.08,8.5,8.35,2338,133,17.58,86.66%,N/A,2020-06-16
BMY,57.06,Call,59,2020-07-10,24,1.04,1.12,1.19,1.04,2211,129,17.14,30.83%,N/A,2020-06-16
SQ,94.74,Put,91.5,2020-06-19,3,0.7,0.75,0.79,0.79,1838,111,16.56,59.74%,N/A,2020-06-16
TSLA,982.13,Call,980,2020-06-26,10,41.5,43.75,46,42.97,4022,249,16.15,64.39%,N/A,2020-06-16
AA,11.55,Put,11.5,2020-06-19,3,0.3,0.4,0.5,0.4,3540,220,16.09,102.06%,N/A,2020-06-16
INTC,60.4,Put,58,2020-06-26,10,0.78,0.81,0.84,0.82,3321,214,15.52,45.43%,N/A,2020-06-16
SHOP,805.76,Call,830,2020-06-19,3,9,10.35,11.7,9.2,5064,331,15.3,63.78%,N/A,2020-06-16
AAPL,352.08,Put,352.5,2020-06-19,3,4.5,4.63,4.75,4.65,6033,397,15.2,35.01%,N/A,2020-06-16
AMZN,2615.27,Call,2605,2020-06-19,3,31.15,33.08,35,32,1967,130,15.13,27.93%,N/A,2020-06-16
TSN,64.85,Call,72.5,2020-07-17,31,1.05,1.08,1.1,1.05,14146,940,15.05,45.81%,N/A,2020-06-16
BABA,222.62,Call,240,2020-07-02,16,1.05,1.14,1.23,0.99,3928,271,14.49,31.54%,N/A,2020-06-16
NAT,4.78,Put,10,2020-07-17,31,5.2,5.3,5.4,5.3,1500,107,14.02,166.86%,N/A,2020-06-16
TSLA,982.13,Call,975,2020-06-26,10,40.5,43.78,47.05,45.8,1914,139,13.77,64.92%,N/A,2020-06-16
TSN,64.85,Put,62,2020-06-19,3,0.35,0.4,0.45,0.35,2148,157,13.68,57.25%,N/A,2020-06-16
TSLA,982.13,Put,955,2020-06-19,3,8.95,9.52,10.1,9.75,6871,504,13.63,58.73%,N/A,2020-06-16
TSLA,982.13,Call,1020,2020-06-26,10,26.35,28.58,30.8,26.55,1666,124,13.44,64.62%,N/A,2020-06-16
ORCL,54.59,Call,65,2020-07-17,31,0.14,0.17,0.19,0.16,8553,645,13.26,37.68%,N/A,2020-06-16
TSN,64.85,Call,66.5,2020-06-19,3,0.45,0.58,0.7,0.65,3321,255,13.02,55.18%,N/A,2020-06-16
LLY,163.71,Call,167.5,2020-06-19,3,1.52,1.73,1.94,1.74,1511,118,12.81,54.88%,N/A,2020-06-16
AMZN,2615.27,Put,2535,2020-06-19,3,5.75,6.53,7.3,6,1412,111,12.72,33.24%,N/A,2020-06-16
ROKU,120.81,Call,121,2020-06-19,3,4.1,4.3,4.5,4.38,6033,475,12.7,102.19%,N/A,2020-06-16
JPM,102.06,Call,105,2020-07-24,38,4.2,4.38,4.55,4.55,2078,164,12.67,43.83%,N/A,2020-06-16
ROKU,120.81,Call,117,2020-06-19,3,6.05,6.28,6.5,6,11887,939,12.66,88.03%,N/A,2020-06-16
BBBY,9.64,Put,8.5,2020-06-19,3,0.13,0.17,0.2,0.17,6396,513,12.47,173.27%,N/A,2020-06-16
ROKU,120.81,Put,116,2020-06-19,3,2.18,2.26,2.34,2.3,1253,101,12.41,100.17%,N/A,2020-06-16
SQ,94.74,Call,96,2020-06-19,3,1.35,1.41,1.47,1.33,4433,358,12.38,54.77%,N/A,2020-06-16
GOOGL,1446.47,Call,1490,2020-06-19,3,1.5,2.18,2.85,2.3,3524,287,12.28,28.17%,N/A,2020-06-16
EBAY,48.12,Put,47,2020-06-26,10,0.68,0.72,0.75,0.69,1323,108,12.25,37.36%,N/A,2020-06-16
