Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
CGC,31.47,Put,35,2021-02-19,39,5.9,5.95,6,5.95,13719,128,107.18,92.25%,N/A,2021-01-11
NIO,62.7,Put,63,2021-01-15,4,3.35,3.43,3.5,3.5,14186,188,75.46,127.89%,N/A,2021-01-11
NIO,62.7,Put,64,2021-01-15,4,3.95,4.03,4.1,4.1,8692,140,62.09,129.28%,N/A,2021-01-11
LI,32.79,Put,29,2021-01-29,18,0.93,0.96,0.99,0.96,10271,174,59.03,87.98%,N/A,2021-01-11
MARK,2.25,Call,3.5,2021-07-16,186,0.45,0.48,0.5,0.5,10388,178,58.36,128.07%,N/A,2021-01-11
TSM,122.6,Call,135,2021-01-29,18,1.92,1.93,1.94,1.93,11680,201,58.11,54.77%,N/A,2021-01-11
PTON,152.34,Call,165,2021-06-18,158,22.2,22.38,22.55,22.35,9951,181,54.98,67.23%,N/A,2021-01-11
ABR,14.23,Put,10,2021-07-16,186,0.3,0.38,0.45,0.45,6001,110,54.55,55.20%,N/A,2021-01-11
RIDE,27.11,Call,27,2021-01-15,4,1.92,1.97,2.02,1.95,11003,226,48.69,167.67%,N/A,2021-01-11
QRTEA,11.32,Call,11.5,2021-04-16,95,1.49,1.53,1.56,1.51,9320,209,44.59,68.17%,N/A,2021-01-11
TWTR,48.18,Call,50,2021-01-22,11,1.21,1.22,1.23,1.23,10459,242,43.22,58.86%,N/A,2021-01-11
NIO,62.7,Put,55,2021-01-22,11,1.5,1.54,1.57,1.56,7527,186,40.47,107.86%,N/A,2021-01-11
DDD,27.59,Call,35,2021-02-19,39,2.8,2.83,2.85,3,4302,110,39.11,148.47%,N/A,2021-01-11
FNF,40.13,Call,42,2021-06-18,158,2.55,2.63,2.7,2.65,4012,114,35.19,31.36%,N/A,2021-01-11
K,59.37,Put,55,2021-02-19,39,0.45,0.5,0.55,0.47,7582,234,32.4,26.03%,N/A,2021-01-11
RIDE,27.11,Call,28,2021-01-15,4,1.46,1.57,1.67,1.59,8258,260,31.76,174.18%,N/A,2021-01-11
OPEN,26.23,Call,30,2021-06-18,158,4.5,5,5.5,5,5025,160,31.41,91.51%,N/A,2021-01-11
ADI,158.3,Put,150,2021-01-15,4,0.25,0.28,0.3,0.3,4981,159,31.33,40.01%,N/A,2021-01-11
QRTEA,11.32,Call,10.5,2021-04-16,95,1.92,1.96,2.01,2,3122,100,31.22,69.24%,N/A,2021-01-11
NXPI,173.21,Call,180,2021-06-18,158,14.55,15,15.45,14.73,7034,231,30.45,37.50%,N/A,2021-01-11
TPR,34.56,Call,40,2021-02-19,39,0.75,0.8,0.85,0.82,4610,152,30.33,55.63%,N/A,2021-01-11
NIO,62.7,Put,62,2021-01-15,4,2.83,2.89,2.94,2.95,8096,285,28.41,126.60%,N/A,2021-01-11
TTM,15.9,Put,12,2022-01-21,375,1.4,1.5,1.6,1.4,4168,149,27.97,54.99%,N/A,2021-01-11
NBIX,110.3,Put,90,2021-02-19,39,0.5,0.65,0.8,0.65,4819,173,27.86,47.12%,N/A,2021-01-11
NIO,62.7,Put,60,2021-01-22,11,3.4,3.45,3.5,3.45,6435,244,26.37,110.58%,N/A,2021-01-11
NIO,62.7,Put,57,2021-01-15,4,0.91,0.95,0.98,0.97,5580,227,24.58,120.18%,N/A,2021-01-11
VFF,13.39,Call,20,2021-03-19,67,0.75,0.85,0.95,0.8,2442,104,23.48,107.79%,N/A,2021-01-11
RIDE,27.11,Call,35,2021-01-22,11,0.8,0.85,0.9,0.85,3060,143,21.4,161.67%,N/A,2021-01-11
TSLA,811.19,Call,825,2021-01-15,4,23.05,23.3,23.55,23.3,5032,237,21.23,86.75%,N/A,2021-01-11
TWTR,48.18,Call,49,2021-01-22,11,1.58,1.6,1.61,1.6,2965,140,21.18,58.62%,N/A,2021-01-11
TDOC,220.86,Put,220,2021-02-19,39,15.1,15.4,15.7,15.2,3039,147,20.67,55.14%,N/A,2021-01-11
IPOD,15.35,Call,17.5,2021-04-16,95,2.55,2.63,2.7,2.45,2351,114,20.62,102.76%,N/A,2021-01-11
VFF,13.39,Call,15,2021-02-19,39,1.2,1.28,1.35,1.23,9747,476,20.48,104.30%,N/A,2021-01-11
AAPL,128.98,Call,135,2021-02-26,46,4.9,5.08,5.25,5.1,6009,297,20.23,40.82%,N/A,2021-01-11
MET,49.4,Call,49.5,2021-01-15,4,0.65,0.66,0.67,0.66,3031,150,20.21,34.10%,N/A,2021-01-11
TEN,11.4,Call,20,2021-07-16,186,0.55,0.63,0.7,0.65,2004,100,20.04,76.38%,N/A,2021-01-11
MNST,92.94,Put,93,2021-01-15,4,1.7,1.83,1.95,1.7,2731,138,19.79,43.24%,N/A,2021-01-11
C,66.44,Call,69,2021-01-15,4,0.56,0.58,0.59,0.57,13786,699,19.72,53.57%,N/A,2021-01-11
DBX,23.35,Call,21.5,2021-01-15,4,1.86,1.89,1.92,1.87,2103,107,19.65,44.36%,N/A,2021-01-11
IGT,17.99,Put,18,2021-01-15,4,0.5,0.58,0.65,0.55,2550,130,19.62,72.76%,N/A,2021-01-11
QS,53.14,Call,57.5,2021-01-15,4,1.7,1.88,2.05,2,3400,178,19.1,164.07%,N/A,2021-01-11
TGT,195.28,Call,210,2021-02-19,39,2.11,2.22,2.32,2.31,3064,161,19.03,27.87%,N/A,2021-01-11
TEN,11.4,Call,13,2021-07-16,186,1.85,1.95,2.05,1.94,2010,107,18.79,76.60%,N/A,2021-01-11
TSLA,811.19,Call,815,2021-01-15,4,27.4,27.6,27.8,27.8,2181,117,18.64,87.17%,N/A,2021-01-11
SIFY,2.85,Call,5,2021-01-15,4,0.15,0.2,0.25,0.25,2400,132,18.18,0.00%,N/A,2021-01-11
MET,49.4,Call,50.5,2021-01-15,4,0.26,0.27,0.28,0.25,2705,150,18.03,31.44%,N/A,2021-01-11
AMD,97.25,Put,98.5,2021-01-15,4,3.4,3.47,3.55,3.65,2818,160,17.61,73.27%,N/A,2021-01-11
MARA,23.36,Call,24,2021-01-15,4,2.55,2.63,2.7,2.66,7346,423,17.37,0.00%,N/A,2021-01-11
RPRX,51.32,Call,65,2021-04-16,95,1,1.23,1.45,1.2,4269,246,17.35,46.67%,N/A,2021-01-11
MS,76.06,Call,85,2021-04-16,95,2.1,2.14,2.18,2.1,12016,699,17.19,32.54%,N/A,2021-01-11
NIO,62.7,Put,61,2021-01-15,4,2.34,2.4,2.46,2.46,5003,294,17.02,125.71%,N/A,2021-01-11
TWTR,48.18,Call,49.5,2021-01-15,4,0.83,0.85,0.87,0.86,2143,126,17.01,69.64%,N/A,2021-01-11
