Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
AXTA,27.79,Call,30,2021-04-16,80,1.15,1.2,1.25,1.22,30801,211,145.98,39.11%,N/A,2021-01-26
WKHS,32.18,Call,32,2021-02-05,10,4,4.05,4.1,4.1,13368,112,119.36,199.96%,N/A,2021-01-26
TJX,64.47,Call,72.5,2021-03-19,52,1.25,1.26,1.27,1.26,25408,262,96.98,39.53%,N/A,2021-01-26
PRTS,20.18,Call,25,2021-02-19,24,1.6,1.68,1.75,1.65,7236,118,61.32,154.96%,N/A,2021-01-26
SPCE,42.05,Put,40,2021-01-29,3,1.55,1.6,1.65,1.59,8941,150,59.61,167.59%,N/A,2021-01-26
QEP,2.95,Put,3,2021-03-19,52,0.4,0.45,0.5,0.45,9715,168,57.83,95.93%,N/A,2021-01-26
VIAC,51.92,Put,39,2021-02-19,24,0.35,0.37,0.38,0.38,24808,488,50.84,83.95%,N/A,2021-01-26
WKHS,32.18,Call,32,2021-01-29,3,2.77,2.81,2.85,2.8,28830,674,42.77,286.26%,N/A,2021-01-26
OSTK,86.44,Call,90,2021-01-29,3,3.35,3.68,4,3.6,7403,183,40.45,199.18%,N/A,2021-01-26
WKHS,32.18,Call,33,2021-01-29,3,2.36,2.41,2.45,2.45,12175,301,40.45,295.69%,N/A,2021-01-26
PRTS,20.18,Call,20,2021-02-19,24,2.9,2.95,3,3,7708,212,36.36,141.83%,N/A,2021-01-26
ERIC,12.03,Call,15,2021-05-21,115,0.35,0.37,0.39,0.39,18124,515,35.19,46.54%,N/A,2021-01-26
NKLA,25.64,Call,28,2021-01-29,3,1.07,1.11,1.15,1.02,4160,119,34.96,250.45%,N/A,2021-01-26
NKLA,25.64,Put,25,2021-01-29,3,1.28,1.39,1.5,1.47,5706,172,33.17,237.41%,N/A,2021-01-26
AWH,7.39,Call,7.5,2021-02-19,24,0.8,0.93,1.05,0.9,7987,245,32.6,125.32%,N/A,2021-01-26
JBLU,14.85,Put,15,2023-01-20,724,4.15,4.25,4.35,4.2,5409,180,30.05,53.76%,N/A,2021-01-26
IRM,33.4,Put,30,2021-04-16,80,1.15,1.28,1.4,1.35,10996,379,29.01,43.97%,N/A,2021-01-26
WKHS,32.18,Call,34,2021-02-05,10,3.3,3.38,3.45,3.4,2720,102,26.67,205.61%,N/A,2021-01-26
GPRO,9.06,Call,17,2021-02-19,24,0.15,0.21,0.26,0.23,7762,293,26.49,181.12%,N/A,2021-01-26
CCL,18.72,Call,18.5,2021-02-05,10,1.01,1.03,1.05,1.03,3978,153,26,78.24%,N/A,2021-01-26
GM,52.04,Call,65,2021-02-05,10,0.23,0.24,0.24,0.23,19305,743,25.98,87.58%,N/A,2021-01-26
BHP,71.8,Call,75,2021-03-19,52,1.9,2.05,2.2,2.15,3088,121,25.52,32.35%,N/A,2021-01-26
SBUX,104.69,Call,108,2021-02-05,10,1.52,1.57,1.61,1.54,5437,216,25.17,41.30%,N/A,2021-01-26
WKHS,32.18,Call,31,2021-01-29,3,3.15,3.2,3.25,3.2,14951,600,24.92,275.51%,N/A,2021-01-26
GGB,4.49,Call,5,2021-09-17,234,0.5,0.58,0.65,0.64,2354,100,23.54,57.87%,N/A,2021-01-26
SPCE,42.05,Call,47,2021-01-29,3,1.31,1.37,1.42,1.4,3112,135,23.05,205.39%,N/A,2021-01-26
SIRI,6.55,Call,7.5,2021-02-19,24,0.2,0.38,0.55,0.34,10417,456,22.84,100.09%,N/A,2021-01-26
VIR,77.38,Put,35,2021-02-19,24,0.25,0.75,1.25,1,5121,228,22.46,223.24%,N/A,2021-01-26
BLNK,60.72,Call,70,2021-02-05,10,5.5,5.8,6.1,5.91,4058,181,22.42,230.06%,N/A,2021-01-26
HMY,4.6,Call,7,2021-05-21,115,0.2,0.3,0.4,0.4,6241,279,22.37,98.28%,N/A,2021-01-26
NKLA,25.64,Call,39,2021-01-29,3,0.21,0.23,0.25,0.25,4391,197,22.29,0.00%,N/A,2021-01-26
BLNK,60.72,Put,60,2021-02-19,24,11,11.35,11.7,11,2623,118,22.23,186.27%,N/A,2021-01-26
SPCE,42.05,Call,42,2021-01-29,3,2.64,2.68,2.72,2.69,20130,949,21.21,175.33%,N/A,2021-01-26
ITUB,5.29,Call,5.5,2022-01-21,360,0.69,0.77,0.85,0.72,6688,316,21.16,37.59%,N/A,2021-01-26
PLUG,73.18,Call,80,2021-02-05,10,3.7,3.8,3.9,3.8,15537,742,20.94,131.82%,N/A,2021-01-26
LUMN,14.59,Call,12.5,2021-01-29,3,2.32,2.54,2.75,2.49,7064,342,20.65,291.57%,N/A,2021-01-26
CGC,35.52,Call,37,2021-02-05,10,1.3,1.34,1.38,1.35,5286,258,20.49,88.02%,N/A,2021-01-26
LVS,52.42,Call,80,2021-06-18,143,0.56,0.57,0.58,0.56,3530,173,20.4,45.18%,N/A,2021-01-26
Z,139.27,Put,145,2021-02-19,24,13.35,14.13,14.9,13.02,3825,190,20.13,70.24%,N/A,2021-01-26
LVS,52.42,Call,85,2021-06-18,143,0.37,0.4,0.43,0.43,5224,262,19.94,47.14%,N/A,2021-01-26
PLUG,73.18,Call,69,2021-02-05,10,8.1,8.27,8.45,8.4,6555,334,19.63,129.44%,N/A,2021-01-26
TGT,187.7,Call,205,2021-02-19,24,0.74,0.8,0.87,0.87,2509,128,19.6,29.86%,N/A,2021-01-26
SPCE,42.05,Call,44,2021-01-29,3,2,2.03,2.06,2.06,11400,584,19.52,188.56%,N/A,2021-01-26
SPCE,42.05,Put,41,2021-01-29,3,2.03,2.09,2.16,2.15,1952,102,19.14,176.28%,N/A,2021-01-26
PLUG,73.18,Put,75,2021-01-29,3,4.75,4.8,4.85,4.65,3082,162,19.02,137.22%,N/A,2021-01-26
BBBY,36.87,Call,34,2021-01-29,3,4.8,5.03,5.25,4.89,13147,693,18.97,254.50%,N/A,2021-01-26
NOK,4.73,Put,5,2021-01-29,3,0.48,0.52,0.55,0.5,19556,1056,18.52,243.17%,N/A,2021-01-26
BLNK,60.72,Call,55,2021-02-05,10,10.9,11.45,12,11.3,6584,359,18.34,213.45%,N/A,2021-01-26
IVR,4.19,Call,6,2021-02-19,24,0.15,0.16,0.16,0.16,10870,596,18.24,144.89%,N/A,2021-01-26
SPCE,42.05,Put,38,2021-01-29,3,0.84,0.87,0.9,0.86,2573,142,18.12,162.79%,N/A,2021-01-26
JEF,24.29,Put,25,2021-06-18,143,2.55,2.6,2.65,2.56,2708,150,18.05,35.40%,N/A,2021-01-26
HYLN,19.43,Call,19,2021-02-05,10,1.7,1.85,2,1.85,3458,192,18.01,128.03%,N/A,2021-01-26
VOD,17.99,Put,17.5,2021-02-19,24,0.33,0.35,0.36,0.35,2466,138,17.87,30.69%,N/A,2021-01-26
FSLR,104.69,Call,120,2021-09-17,234,11.6,12.18,12.75,11.89,2048,117,17.5,50.90%,N/A,2021-01-26
RTX,67.2,Call,75,2021-03-19,52,0.96,0.98,1,1,22103,1277,17.31,34.42%,N/A,2021-01-26
BBBY,36.87,Put,28,2021-02-05,10,1.08,1.25,1.42,1.35,11705,681,17.19,210.21%,N/A,2021-01-26
CRSR,38.43,Put,55,2021-08-20,206,23.6,24.03,24.45,24.19,1846,108,17.09,110.19%,N/A,2021-01-26
GME,147.98,Call,150,2021-03-19,52,56.8,59.3,61.8,59.83,3600,211,17.06,283.66%,N/A,2021-01-26
RIG,2.78,Call,4,2021-08-20,206,0.61,0.75,0.88,0.68,10431,621,16.8,121.87%,N/A,2021-01-26
WKHS,32.18,Call,34,2021-01-29,3,2.16,2.2,2.23,2.17,4952,295,16.79,306.84%,N/A,2021-01-26
PLUG,73.18,Call,82,2021-01-29,3,1.3,1.37,1.44,1.37,3020,190,15.89,159.11%,N/A,2021-01-26
GPS,21.82,Put,20,2023-01-20,724,3.1,4.85,6.6,5.75,3002,192,15.64,61.36%,N/A,2021-01-26
SPCE,42.05,Call,46,2021-01-29,3,1.48,1.55,1.62,1.51,3568,229,15.58,194.43%,N/A,2021-01-26
SDC,14.56,Call,16,2021-03-19,52,1.67,1.76,1.84,1.7,2924,188,15.55,102.24%,N/A,2021-01-26
AMD,94.71,Call,125,2021-01-29,3,0.45,0.46,0.48,0.46,15776,1032,15.29,193.25%,N/A,2021-01-26
TEAM,223.88,Call,260,2021-01-29,3,0.95,1.1,1.25,0.97,1527,100,15.27,145.21%,N/A,2021-01-26
TRIP,32.7,Call,27,2021-03-19,52,6.45,6.7,6.95,6.45,5081,333,15.26,59.09%,N/A,2021-01-26
ALV,91.31,Call,100,2021-02-19,24,0.85,0.95,1.05,0.91,3165,208,15.22,38.18%,N/A,2021-01-26
AMAT,105.53,Call,110,2021-02-05,10,1.57,1.6,1.63,1.6,3735,248,15.06,47.31%,N/A,2021-01-26
INSG,19.8,Put,15,2021-09-17,234,2.7,2.83,2.95,2.75,5694,380,14.98,89.72%,N/A,2021-01-26
ETSY,204.41,Call,260,2021-03-19,52,6.15,6.53,6.9,6.5,4174,279,14.96,72.57%,N/A,2021-01-26
MITT,4.26,Call,4.5,2021-04-16,80,0.7,0.73,0.75,0.7,2656,178,14.92,102.41%,N/A,2021-01-26
CCL,18.72,Call,21,2021-02-05,10,0.32,0.33,0.33,0.32,24087,1621,14.86,88.84%,N/A,2021-01-26
M,15.84,Call,13.5,2021-02-12,17,2.6,2.7,2.8,2.7,4741,325,14.59,95.63%,N/A,2021-01-26
PINS,69.24,Put,63,2021-02-05,10,3.7,3.75,3.8,3.73,2770,191,14.5,154.54%,N/A,2021-01-26
SPCE,42.05,Call,40,2021-03-05,38,7.7,8.05,8.4,8.2,2890,200,14.45,135.43%,N/A,2021-01-26
GME,147.98,Call,150,2021-02-19,24,52,54,56,53.5,3686,256,14.4,370.76%,N/A,2021-01-26
AMD,94.71,Call,108,2021-02-05,10,1.92,1.96,2.01,1.99,2829,198,14.29,98.93%,N/A,2021-01-26
BGS,37.56,Put,27.5,2021-03-19,52,0.5,0.6,0.7,0.7,3074,222,13.85,77.29%,N/A,2021-01-26
LRN,25.99,Call,25,2021-02-19,24,2.9,3.05,3.2,3.2,3236,235,13.77,104.55%,N/A,2021-01-26
JNJ,170.48,Put,165,2021-04-16,80,5.45,5.58,5.7,5.65,1837,134,13.71,25.66%,N/A,2021-01-26
ADT,9.97,Call,11,2021-03-19,52,0.95,1.03,1.1,1,1776,130,13.66,92.92%,N/A,2021-01-26
SBUX,104.69,Call,114,2021-01-29,3,0.38,0.4,0.42,0.34,4338,323,13.43,73.11%,N/A,2021-01-26
WKHS,32.18,Put,30,2021-02-05,10,2.74,2.8,2.85,2.8,1512,115,13.15,195.78%,N/A,2021-01-26
DKNG,54.06,Put,53,2021-02-05,10,2.03,2.11,2.18,2.09,1967,151,13.03,77.45%,N/A,2021-01-26
API,55.11,Put,40,2021-02-19,24,0.7,0.98,1.25,1.23,3853,296,13.02,124.80%,N/A,2021-01-26
AMD,94.71,Put,94,2021-02-19,24,5.9,6,6.1,6.06,2207,170,12.98,67.00%,N/A,2021-01-26
BLNK,60.72,Call,85,2021-01-29,3,1.24,1.31,1.37,1.34,2414,186,12.98,0.00%,N/A,2021-01-26
HYLN,19.43,Call,21,2021-01-29,3,0.5,0.52,0.53,0.5,5045,392,12.87,152.34%,N/A,2021-01-26
TSLA,883.09,Put,885,2021-01-29,3,37.55,37.93,38.3,37.5,3736,294,12.71,140.18%,N/A,2021-01-26
CME,183.75,Call,185,2021-02-19,24,5.2,5.4,5.6,5.25,3297,260,12.68,31.75%,N/A,2021-01-26
BLNK,60.72,Call,60,2021-01-29,3,6,6.15,6.3,6.5,9985,792,12.61,281.53%,N/A,2021-01-26
BBBY,36.87,Put,24,2021-05-21,115,2.91,3.38,3.85,3.16,2540,202,12.57,122.44%,N/A,2021-01-26
AMD,94.71,Call,130,2021-02-05,10,0.52,0.54,0.55,0.55,4926,394,12.5,121.43%,N/A,2021-01-26
SPCE,42.05,Call,43,2021-01-29,3,2.3,2.33,2.35,2.32,10706,857,12.49,180.08%,N/A,2021-01-26
AMD,94.71,Call,110,2021-02-12,17,2,2.05,2.1,2.03,11786,959,12.29,82.27%,N/A,2021-01-26
AAL,15.53,Call,13,2021-01-29,3,2.54,2.57,2.59,2.61,1278,104,12.29,146.17%,N/A,2021-01-26
SBUX,104.69,Call,110,2021-02-05,10,1.13,1.14,1.15,1.14,7184,592,12.14,43.72%,N/A,2021-01-26
FCEL,21.64,Put,23,2021-02-19,24,3.85,3.93,4,3.85,1401,116,12.08,141.15%,N/A,2021-01-26
ORCL,61.8,Call,72.5,2022-01-21,360,2.89,3.02,3.15,3.05,2022,168,12.04,27.13%,N/A,2021-01-26
AMD,94.71,Call,135,2021-02-05,10,0.42,0.43,0.43,0.43,2241,190,11.79,125.85%,N/A,2021-01-26
ADBE,476.28,Call,505,2021-01-29,3,0.33,0.38,0.43,0.4,1995,170,11.74,39.93%,N/A,2021-01-26
PINS,69.24,Put,64,2021-02-19,24,4.9,4.98,5.05,4.94,1907,163,11.7,109.69%,N/A,2021-01-26
DKNG,54.06,Put,54,2021-02-05,10,2.56,2.59,2.63,2.58,2001,173,11.57,77.49%,N/A,2021-01-26
EXPE,131.5,Call,150,2021-02-05,10,0.21,0.48,0.74,0.51,1618,141,11.48,60.50%,N/A,2021-01-26
BGS,37.56,Put,30,2021-03-19,52,0.75,0.95,1.15,1.08,3028,265,11.43,72.28%,N/A,2021-01-26
MSFT,232.33,Put,232.5,2021-01-29,3,5.45,5.58,5.7,5.55,5830,510,11.43,79.71%,N/A,2021-01-26
GMBL,8.49,Call,10,2021-03-19,52,1,1.03,1.05,1.05,1679,147,11.42,122.89%,N/A,2021-01-26
GME,147.98,Put,100,2021-07-16,171,52,54.5,57,52.5,1630,143,11.4,250.65%,N/A,2021-01-26
PBI,13.63,Call,15,2021-04-16,80,3.1,3.55,4,3.8,2904,255,11.39,173.21%,N/A,2021-01-26
UBER,51.92,Put,52.5,2021-02-05,10,2.28,2.3,2.33,2.42,1203,107,11.24,65.12%,N/A,2021-01-26
BLNK,60.72,Put,50,2021-01-29,3,1.45,1.6,1.74,1.7,2772,248,11.18,274.77%,N/A,2021-01-26
PBI,13.63,Call,11,2021-03-19,52,4.5,4.85,5.2,4.81,1650,148,11.15,186.94%,N/A,2021-01-26
GME,147.98,Put,85,2021-02-19,24,24.7,25.85,27,26.38,1281,115,11.14,474.86%,N/A,2021-01-26
FOLD,19.77,Put,19,2021-03-19,52,4.1,4.4,4.7,4.41,4879,440,11.09,167.59%,N/A,2021-01-26
NKLA,25.64,Call,26,2021-02-05,10,2.37,2.39,2.4,2.39,1899,172,11.04,158.75%,N/A,2021-01-26
GME,147.98,Call,25,2021-01-29,3,117.85,120.35,122.85,121.5,2610,237,11.01,0.00%,N/A,2021-01-26
NFLX,561.93,Call,575,2021-02-05,10,8.4,8.53,8.65,8.4,4341,395,10.99,38.98%,N/A,2021-01-26
FLWS,37.1,Call,40,2021-02-19,24,2.1,2.35,2.6,2.45,1849,169,10.94,94.23%,N/A,2021-01-26
UNH,343.11,Call,367.5,2021-02-19,24,1.65,1.73,1.81,1.74,1088,100,10.88,25.92%,N/A,2021-01-26
ZYME,46.27,Call,55,2021-02-19,24,1.7,2.8,3.9,2.77,2081,192,10.84,122.29%,N/A,2021-01-26
DDOG,103.52,Call,105,2021-02-05,10,3.55,3.72,3.9,3.74,1267,117,10.83,67.72%,N/A,2021-01-26
MU,79.51,Put,80,2021-03-19,52,5.4,5.55,5.7,5.64,15195,1408,10.79,46.19%,N/A,2021-01-26
LMND,153.38,Call,180,2021-02-05,10,1.9,2.5,3.1,2.65,1574,146,10.78,108.50%,N/A,2021-01-26
TLRY,19.03,Call,22.5,2021-02-19,24,1.67,1.71,1.76,1.73,2017,188,10.73,153.25%,N/A,2021-01-26
NKLA,25.64,Call,35,2021-02-19,24,1.55,1.59,1.63,1.6,16143,1508,10.7,164.53%,N/A,2021-01-26
MU,79.51,Call,87,2021-02-19,24,1.17,1.21,1.25,1.21,6997,657,10.65,45.92%,N/A,2021-01-26
KR,37.07,Put,35,2021-03-19,52,1.11,1.28,1.45,1.47,1413,133,10.62,44.00%,N/A,2021-01-26
AAPL,143.16,Put,155,2022-01-21,360,28.75,28.93,29.1,29.05,2013,190,10.59,40.57%,N/A,2021-01-26
NKLA,25.64,Put,22,2021-01-29,3,0.3,0.33,0.36,0.34,4824,457,10.56,215.61%,N/A,2021-01-26
PINS,69.24,Call,72,2021-01-29,3,0.94,0.98,1.01,0.98,12023,1139,10.56,99.40%,N/A,2021-01-26
TSLA,883.09,Put,847.5,2021-01-29,3,19.4,19.7,20,19.49,3584,343,10.45,134.80%,N/A,2021-01-26
GME,147.98,Call,20,2021-01-29,3,122.85,125.35,127.85,126.5,4524,436,10.38,0.00%,N/A,2021-01-26
BLNK,60.72,Call,57,2021-01-29,3,7.2,7.65,8.1,7.65,1261,122,10.34,263.28%,N/A,2021-01-26
LI,32.5,Call,34,2021-02-12,17,2.32,2.38,2.44,2.4,1546,150,10.31,111.25%,N/A,2021-01-26
GE,11.29,Call,12.5,2021-03-05,38,0.29,0.3,0.31,0.31,2137,210,10.18,49.92%,N/A,2021-01-26
SPCE,42.05,Call,45,2021-02-05,10,3.05,3.13,3.2,3.15,10933,1077,10.15,155.78%,N/A,2021-01-26
SWKS,163.13,Call,180,2021-02-05,10,1.5,1.56,1.62,1.5,2076,205,10.13,60.78%,N/A,2021-01-26
LI,32.5,Put,33.5,2021-02-05,10,2.82,2.91,3,2.92,1906,189,10.08,116.01%,N/A,2021-01-26
TJX,64.47,Call,65,2021-03-19,52,3.4,3.5,3.6,3.46,1645,164,10.03,37.79%,N/A,2021-01-26
SQ,209.17,Put,170,2021-02-26,31,1.72,3.36,5,2.99,2316,232,9.98,69.51%,N/A,2021-01-26
JNJ,170.48,Call,240,2021-04-16,80,0.26,0.3,0.34,0.3,1117,112,9.97,36.80%,N/A,2021-01-26
BHC,26.45,Call,28.5,2021-02-19,24,0.64,0.69,0.74,0.7,2477,249,9.95,53.37%,N/A,2021-01-26
HYLN,19.43,Call,22.5,2021-01-29,3,0.25,0.28,0.3,0.28,1481,149,9.94,167.06%,N/A,2021-01-26
FUBO,43.92,Call,42,2021-01-29,3,4.05,4.13,4.2,4.05,18333,1844,9.94,192.65%,N/A,2021-01-26
COP,41.68,Call,45,2021-03-19,52,1.65,1.76,1.86,1.6,1420,143,9.93,46.78%,N/A,2021-01-26
ETSY,204.41,Call,230,2021-01-29,3,0.38,0.4,0.41,0.41,2659,268,9.92,101.63%,N/A,2021-01-26
