Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Delta,Time
LAZR,12.53,Put,12.5,2022-04-29,7,0.64,0.66,0.68,0.64,10359,155,66.83,94.79%,-0.46657,2022-04-22
MTCH,77.3,Put,75,2022-04-29,7,1.84,1.98,2.11,2.24,10771,171,62.99,70.99%,-0.360751,2022-04-22
GM,39.84,Call,39,2022-04-29,7,1.91,1.95,1.99,1.97,5820,154,37.79,69.51%,0.606247,2022-04-22
LAZR,12.53,Call,14.5,2022-04-29,7,0.17,0.18,0.18,0.18,20907,568,36.81,109.00%,0.186196,2022-04-22
AMZN,2887,Call,2900,2022-04-22,0,0.01,0.11,0.2,0.16,4612,136,33.91,5.22%,0.049083,2022-04-22
CGC,5.57,Call,8,2022-05-20,28,0.11,0.11,0.12,0.12,4177,127,32.89,111.11%,0.153238,2022-04-22
CVNA,83.75,Put,84,2022-04-22,0,0.3,0.55,0.8,0.15,4008,122,32.85,23.76%,-0.593026,2022-04-22
CMCSA,45.38,Put,45.5,2022-04-22,0,0.1,0.17,0.24,0.19,9854,378,26.07,12.60%,-0.658933,2022-04-22
TSLA,1005.05,Put,1010,2022-04-22,0,4,4.6,5.2,5,37236,1740,21.4,5.49%,-0.95721,2022-04-22
BAC,37.56,Call,38,2022-05-27,35,1.37,1.41,1.44,1.41,2173,106,20.5,35.43%,0.472768,2022-04-22
VICI,29.68,Put,25,2022-09-16,147,0.55,0.63,0.7,0.55,3621,179,20.23,28.70%,-0.172886,2022-04-22
AEO,15.45,Put,17,2022-04-22,0,1.53,1.59,1.65,1.75,10309,516,19.98,129.68%,-0.917151,2022-04-22
EVGO,9.97,Put,10,2022-06-17,56,1.55,1.58,1.6,1.55,8846,454,19.48,99.00%,-0.426173,2022-04-22
ATVI,78.61,Put,75,2022-04-29,7,0.45,0.5,0.55,0.48,2298,120,19.15,40.32%,-0.192705,2022-04-22
SWN,7.43,Call,7,2022-05-06,14,0.65,0.68,0.71,0.68,4243,224,18.94,76.61%,0.681682,2022-04-22
TSLA,1005.05,Put,1005,2022-04-22,0,0.6,0.7,0.8,0.62,19999,1070,18.69,3.09%,-0.487345,2022-04-22
SOFI,6.39,Put,6,2022-05-13,21,0.45,0.46,0.47,0.45,9080,496,18.31,105.88%,-0.353837,2022-04-22
CHPT,14.43,Call,15,2022-04-29,7,0.41,0.43,0.45,0.43,10608,587,18.07,83.36%,0.390528,2022-04-22
GOOGL,2392.71,Put,2360,2022-04-22,0,0.1,0.35,0.6,0.15,1918,107,17.93,13.41%,-0.023889,2022-04-22
RUN,20.32,Call,25,2022-06-17,56,1.35,1.38,1.41,1.41,8842,494,17.9,91.87%,0.345997,2022-04-22
W,85.23,Put,90,2022-06-17,56,15.6,15.75,15.9,15.02,1948,111,17.55,97.23%,-0.481092,2022-04-22
RCUS,27.4,Put,17.5,2022-06-17,56,0.65,1.03,1.4,0.75,3991,232,17.2,111.71%,-0.106835,2022-04-22
